BibliographyType,ISBN,Identifier,Author,Title,Journal,Volume,Number,Month,Pages,Year,Address,Note,URL,Booktitle,Chapter,Edition,Series,Editor,Publisher,ReportType,Howpublished,Institution,Organizations,School,Annote,Abstract,Custom2,Custom3,Custom4,Custom5
7,,,"Henderson, Joan C.",Hosting the 2022 FIFA World Cup: opportunities and challenges for Qatar,Journal of Sport & Tourism,19,3-4,October,281--298,2014,,,http://www.tandfonline.com/doi/abs/10.1080/14775085.2015.1133316,Journal of Sport & Tourism,,,,,Routledge,,,,,,,"The paper is concerned with the role of sports events and their significance for tourism. It presents an empirical case study of the Gulf State of Qatar and its hosting of the 2022 football World Cup. Such sports events are recognised as a tourism resource with the power to attract large numbers of visitors and enhance destination image thereby justifying a place in tourism development and economic diversification strategies. They serve additional purposes related to national branding and foreign relations as Qatar is actively seeking greater engagement with the international community. The country is investing heavily in its sports infrastructure, events programme and tourism in pursuit of favourable returns including social benefits for citizens. Success is not guaranteed and there may be undesirable outcomes from event hosting. The distinctive qualities of the place and prevailing conditions shape official motivations and give rise to opportunities, but also challenges in implementing ambitious plans and achieving objectives. Insights are thus afforded into the underlying agendas, practice and repercussions of sports events tourism as their reach is extended into the Middle East through Qatar's preparations for the 2022 Federation Internationale de Football Association World Cup. The paper is concerned with the role of sports events and their significance for tourism. It presents an empirical case study of the Gulf State of Qatar and its hosting of the 2022 football World Cup. Such sports events are recognised as a tourism resource with the power to attract large numbers of visitors and enhance destination image thereby justifying a place in tourism development and economic diversification strategies. They serve additional purposes related to national branding and foreign relations as Qatar is actively seeking greater engagement with the international community. The country is investing heavily in its sports infrastructure, events programme and tourism in pursuit of favourable returns including social benefits for citizens. Success is not guaranteed and there may be undesirable outcomes from event hosting. The distinctive qualities of the place and prevailing conditions shape official motivations and give rise to opportunities, but also challenges in implementing ambitious plans and achieving objectives. Insights are thus afforded into the underlying agendas, practice and repercussions of sports events tourism as their reach is extended into the Middle East through Qatar's preparations for the 2022 Federation Internationale de Football Association World Cup.",doi: 10.1080/14775085.2015.1133316,,,
7,,,"Johnson, Amanda J.; Glover, Troy D. & Yuen, Felice C.",Supporting effective community representation: Lessons from the Festival of Neighbourhoods,Managing Leisure,14,1,January,1--16,2009,,,http://dx.doi.org/10.1080/13606710802551155,Managing Leisure,,,,,Routledge,,,,,,,"Increasing emphasis has been placed on involving community members in the decision making and program implementation process. To reach community members and encourage participation, planners and public officials rely on involvement from key community representatives. These individuals are often critical to the success of partnerships and act as liaisons between public officials and neighbourhood residents. The purpose of this paper was to examine the role of community representatives in a successful urban regeneration project called the Festival of Neighbourhoods (FON) in Kitchener, Ontario, through which a number of leisure-related projects have been funded. Two major themes were identified that focussed on the role of community representatives. First, relationship with the City, centred on community representatives' perceptions of the City's willingness to remain flexible and open to decisions. Second, relationship with the neighbourhood, focussed on the role of community representatives to build a relationship with neighbourhood residents to encourage involvement and create a sense of commitment to the FON. Increasing emphasis has been placed on involving community members in the decision making and program implementation process. To reach community members and encourage participation, planners and public officials rely on involvement from key community representatives. These individuals are often critical to the success of partnerships and act as liaisons between public officials and neighbourhood residents. The purpose of this paper was to examine the role of community representatives in a successful urban regeneration project called the Festival of Neighbourhoods (FON) in Kitchener, Ontario, through which a number of leisure-related projects have been funded. Two major themes were identified that focussed on the role of community representatives. First, relationship with the City, centred on community representatives' perceptions of the City's willingness to remain flexible and open to decisions. Second, relationship with the neighbourhood, focussed on the role of community representatives to build a relationship with neighbourhood residents to encourage involvement and create a sense of commitment to the FON.",doi: 10.1080/13606710802551155,,,
7,,,"Marres, Noortje & Lezaun, Javier",Materials and devices of the public: an introduction,Economy and Society,40,4,November,489--509,2011,,,http://dx.doi.org/10.1080/03085147.2011.602293,Economy and Society,,,,,Routledge,,,,,,,"Abstract This introduction provides an overview of material- or device-centred approaches to the study of public participation, and articulates the theoretical contributions of the four papers that make up this special section. Set against the background of post-Foucauldian perspectives on the material dimensions of citizenship and engagement ? perspectives that treat matter as a tacit, constituting force in the organization of collectives and are predominantly concerned with the fabrication of political subjects ? we outline an approach that considers material engagement as a distinct mode of performing the public. The question, then, is how objects, devices, settings and materials acquire explicit political capacities, and how they serve to enact material participation as a specific public form. We discuss the connections between social studies of material participation and political theory, and define the contours of an empiricist approach to material publics, one that takes as its central cue that the values and criteria particular to these publics emerge as part of the process of their organization. Finally, we discuss four themes that connect the papers in this special section, namely their focus on (1) mundane technologies, (2) experimental devices and settings for material participation, (3) the dynamic of effort and comfort, and (4) the modes of containment and proliferation that characterize material publics. Abstract This introduction provides an overview of material- or device-centred approaches to the study of public participation, and articulates the theoretical contributions of the four papers that make up this special section. Set against the background of post-Foucauldian perspectives on the material dimensions of citizenship and engagement ? perspectives that treat matter as a tacit, constituting force in the organization of collectives and are predominantly concerned with the fabrication of political subjects ? we outline an approach that considers material engagement as a distinct mode of performing the public. The question, then, is how objects, devices, settings and materials acquire explicit political capacities, and how they serve to enact material participation as a specific public form. We discuss the connections between social studies of material participation and political theory, and define the contours of an empiricist approach to material publics, one that takes as its central cue that the values and criteria particular to these publics emerge as part of the process of their organization. Finally, we discuss four themes that connect the papers in this special section, namely their focus on (1) mundane technologies, (2) experimental devices and settings for material participation, (3) the dynamic of effort and comfort, and (4) the modes of containment and proliferation that characterize material publics.",doi: 10.1080/03085147.2011.602293,,,
7,,,"Matthews, Peter; Bramley, Glen & Hastings, Annette",Homo Economicus in a Big Society: Understanding Middle-class Activism and NIMBYism towards New Housing Developments,"Housing, Theory and Society",32,1,January,54--72,2015,,,http://dx.doi.org/10.1080/14036096.2014.947173,"Housing, Theory and Society",,,,,Routledge,,,,,,,"AbstractProblems of housing supply and affordability in England have long been recognized by policy-makers. A key barrier to supply is seen to be community activism by so-called not-in-my-back-yard activists (NIMBYs). The localism policy agenda, or devolving decision-making down to the local level, is central to how the UK coalition government seek to overcome this opposition. This conceives NIMBYism as a demonstration of homo economicus ? of the rationality of economic beings seeking to maximize their utility. In this view, residents would not accept large urban extensions in suburban areas because they took on localized costs with no obvious benefits, unless incentivised appropriately. In this paper, we use analysis of British Social Attitudes Survey data as well as the results of the first review of middle-class activism in relation to public services to identify the likelihood of residents being incentivized by this version of localism to accept new housing. We conclude that the evidence on the individual and collective attitudes suggests that it is unlikely that localism will deliver new housing. Importantly, the political power of affluent and professional groups means they can ensure that their opposition is heard, particularly in the neighbourhood plans delivered through localism. The paper argues that planning for housing needs to understand communities as homo democraticus ? as actively engaged in negotiating between complex interests with respect to support for new housing. AbstractProblems of housing supply and affordability in England have long been recognized by policy-makers. A key barrier to supply is seen to be community activism by so-called not-in-my-back-yard activists (NIMBYs). The localism policy agenda, or devolving decision-making down to the local level, is central to how the UK coalition government seek to overcome this opposition. This conceives NIMBYism as a demonstration of homo economicus ? of the rationality of economic beings seeking to maximize their utility. In this view, residents would not accept large urban extensions in suburban areas because they took on localized costs with no obvious benefits, unless incentivised appropriately. In this paper, we use analysis of British Social Attitudes Survey data as well as the results of the first review of middle-class activism in relation to public services to identify the likelihood of residents being incentivized by this version of localism to accept new housing. We conclude that the evidence on the individual and collective attitudes suggests that it is unlikely that localism will deliver new housing. Importantly, the political power of affluent and professional groups means they can ensure that their opposition is heard, particularly in the neighbourhood plans delivered through localism. The paper argues that planning for housing needs to understand communities as homo democraticus ? as actively engaged in negotiating between complex interests with respect to support for new housing.",doi: 10.1080/14036096.2014.947173,,,
7,,,"Mincu, Monica",Balancing citizenship and interculturalism: a comparison of two European contexts of inclusion,Intercultural Education,24,6,December,521--531,2013,,,http://dx.doi.org/10.1080/14675986.2013.864872,Intercultural Education,,,,,Routledge,,,,,,,"The premise of this article is that unbalanced versions of inclusion politics are usually at work in European contexts. Some inclusion patterns may be more relevant for certain aspects or levels of the education system or various models may be applied to specific ethnic groups. A necessary balancing approach is discussed in this article, drawing on examples from Italy and Romania. In this article, I will engage with the profile of the inclusion politics of education in two European contexts, at different levels and regarding various arenas: nationally relevant policy documents issued by the Ministries of Education in both countries, consolidated configurations of school practices and specific provisions, the profile of the inclusion message as presented in some school textbooks and teachers? guides. I will argue that at national policy level, both countries are difference recognition oriented, although for different rationales and following different patterns. At a lower level, a plurality of unbalanced and differently focused versions of inclusion politics inside national contexts, frequently as one-dimensional provisions, may be noticed. Yet, a more ?balanced? policy may still not be sufficient in itself. It may be, in fact, a matter of specific solutions as correcting the status quo in particular contexts and of multidimensional as substantial multicultural education to be taken on seriously in practice. The premise of this article is that unbalanced versions of inclusion politics are usually at work in European contexts. Some inclusion patterns may be more relevant for certain aspects or levels of the education system or various models may be applied to specific ethnic groups. A necessary balancing approach is discussed in this article, drawing on examples from Italy and Romania. In this article, I will engage with the profile of the inclusion politics of education in two European contexts, at different levels and regarding various arenas: nationally relevant policy documents issued by the Ministries of Education in both countries, consolidated configurations of school practices and specific provisions, the profile of the inclusion message as presented in some school textbooks and teachers? guides. I will argue that at national policy level, both countries are difference recognition oriented, although for different rationales and following different patterns. At a lower level, a plurality of unbalanced and differently focused versions of inclusion politics inside national contexts, frequently as one-dimensional provisions, may be noticed. Yet, a more ?balanced? policy may still not be sufficient in itself. It may be, in fact, a matter of specific solutions as correcting the status quo in particular contexts and of multidimensional as substantial multicultural education to be taken on seriously in practice.",doi: 10.1080/14675986.2013.864872,,,
7,,,"Mokhtar Azizi, Nurul Sakina; Wilkinson, Suzanne & Fassman, Elizabeth",Management practice to achieve energy-efficient performance of green buildings in New Zealand,Architectural Engineering and Design Management,10,1-2,April,25--39,2014,,,http://dx.doi.org/10.1080/17452007.2013.837245,Architectural Engineering and Design Management,,,,,Taylor & Francis,,,,,,,The number of green buildings in New Zealand is increasing. One of the main drivers for this increase is the intention to reduce energy consumption. Locally relevant planning and management tools for ?green buildings? at operational level are required. Constructing green buildings does not ensure energy-efficient performance. Facilities' management plays an important role in achieving energy-efficient performance. Energy-management strategies have been identified from the literature and tested against current practice. These strategies are tested using case studies to examine the extent to which facilities' management implement energy-efficient measures. Results show green technologies that were inefficient during the operational phase and found that measures to engage occupants in energy conservation goal vary in effectiveness. The number of green buildings in New Zealand is increasing. One of the main drivers for this increase is the intention to reduce energy consumption. Locally relevant planning and management tools for ?green buildings? at operational level are required. Constructing green buildings does not ensure energy-efficient performance. Facilities' management plays an important role in achieving energy-efficient performance. Energy-management strategies have been identified from the literature and tested against current practice. These strategies are tested using case studies to examine the extent to which facilities' management implement energy-efficient measures. Results show green technologies that were inefficient during the operational phase and found that measures to engage occupants in energy conservation goal vary in effectiveness.,doi: 10.1080/17452007.2013.837245,,,
7,,,"Myers, Greg",Stance-taking and public discussion in blogs,Critical Discourse Studies,7,4,November,263--275,2010,,,http://dx.doi.org/10.1080/17405904.2010.511832,Critical Discourse Studies,,,,,Routledge,,,,,,,"Blogs, which can be written and read by anyone with a computer and an internet connection, would seem to expand the possibilities for engagement in public sphere debates. Indeed, blogs are full of the kind of vocabulary that suggests intense discussion. However, a closer look at the way this vocabulary is used in context suggests that the main concern of writers is self-presentation, positioning themselves in a crowded forum, in what has been called stance-taking. When writers mark their stances, for instance by saying I think, they enact different ways of signalling a relation to others, marking disagreement, enacting surprise, and ironicising previous contributions. All these moves are ways of presenting one's own contribution as distinctive, showing one's entitlement to a position. In this paper, I use concordance tools to identify strings that are very frequent in a corpus of blogs, relative to a general corpus of written texts, focus on those relatively frequent words that mark stance and analyse these markers in context. I argue that the prominence of stance-taking indicates the priority of individual positioning over collective and deliberative discussion. Blogs, which can be written and read by anyone with a computer and an internet connection, would seem to expand the possibilities for engagement in public sphere debates. Indeed, blogs are full of the kind of vocabulary that suggests intense discussion. However, a closer look at the way this vocabulary is used in context suggests that the main concern of writers is self-presentation, positioning themselves in a crowded forum, in what has been called stance-taking. When writers mark their stances, for instance by saying I think, they enact different ways of signalling a relation to others, marking disagreement, enacting surprise, and ironicising previous contributions. All these moves are ways of presenting one's own contribution as distinctive, showing one's entitlement to a position. In this paper, I use concordance tools to identify strings that are very frequent in a corpus of blogs, relative to a general corpus of written texts, focus on those relatively frequent words that mark stance and analyse these markers in context. I argue that the prominence of stance-taking indicates the priority of individual positioning over collective and deliberative discussion.",doi: 10.1080/17405904.2010.511832,,,
7,,,"Ndlovu, Isaac","Ambivalence of representation: African crises, migration and citizenship in NoViolet Bulawayo’s We Need New Names",African Identities,14,2,April,132--146,2016,,,http://dx.doi.org/10.1080/14725843.2015.1108838,African Identities,,,,,Routledge,,,,,,,"AbstractBulawayo's We Need New Names engages with underprivileged postcolonial cosmopolitans in its articulation of a vision that is essentially tragic. The novel compels us to contemplate how Africa has been and can be represented in order to get the attention of a hegemonic Western audience. My discussion also explores the ways in which Bulawayo negotiates some of the unstated ongoing imperatives of what has been called the age of superstar writers and commodification of literature which make an African writer acclaimed in the international arena. Bulawayo?s narrative allows the application of the notion that today literary criticism should focus on the structure and dynamics of a specific cultural mode or the cultural production process; in the case of Bulawayo, the migrant writer?s representation of Africa in the fraught late capitalist system skewed in favour of the West. AbstractBulawayo's We Need New Names engages with underprivileged postcolonial cosmopolitans in its articulation of a vision that is essentially tragic. The novel compels us to contemplate how Africa has been and can be represented in order to get the attention of a hegemonic Western audience. My discussion also explores the ways in which Bulawayo negotiates some of the unstated ongoing imperatives of what has been called the age of superstar writers and commodification of literature which make an African writer acclaimed in the international arena. Bulawayo?s narrative allows the application of the notion that today literary criticism should focus on the structure and dynamics of a specific cultural mode or the cultural production process; in the case of Bulawayo, the migrant writer?s representation of Africa in the fraught late capitalist system skewed in favour of the West.",doi: 10.1080/14725843.2015.1108838,,,
7,,,"Newman, Jane L.; Dantzler, John & Coleman, April N.",Science in Action: How Middle School Students Are Changing Their World Through STEM Service-Learning Projects,Theory Into Practice,54,1,January,47--54,2015,,,http://dx.doi.org/10.1080/00405841.2015.977661,Theory Into Practice,,,,,Routledge,,,,,,,"The purpose of Science in Action (SIA) was to examine the relationship between implementing quality science, technology, engineering, and math (STEM) service-learning (SL) projects and the effect on students' academic engagement in middle school science, civic responsibility, and resilience to at-risk behaviors. The innovative project funded by the Corporation for National and Community Service (CNCS) included 6,000+ middle school at-risk students (eligible for at least 50% free or reduced-cost lunch), 126 science teachers who integrated STEM problem-based SL pedagogy into science instruction to teach students to solve real problems in schools and communities. The project involved 20 schools and communities with assistance from 120 community partners. Participants completed pre- and post-SL surveys on academic engagement, civic responsibility, and resilience; qualitative data were collected from journals, interviews, focus groups, observations, and field notes. Results highlight exemplary SL projects that demonstrated increased student academic engagement and achievement for students living in high poverty areas with potential at-risk behavior. Implications for future research and educational practices are discussed. The purpose of Science in Action (SIA) was to examine the relationship between implementing quality science, technology, engineering, and math (STEM) service-learning (SL) projects and the effect on students' academic engagement in middle school science, civic responsibility, and resilience to at-risk behaviors. The innovative project funded by the Corporation for National and Community Service (CNCS) included 6,000+ middle school at-risk students (eligible for at least 50% free or reduced-cost lunch), 126 science teachers who integrated STEM problem-based SL pedagogy into science instruction to teach students to solve real problems in schools and communities. The project involved 20 schools and communities with assistance from 120 community partners. Participants completed pre- and post-SL surveys on academic engagement, civic responsibility, and resilience; qualitative data were collected from journals, interviews, focus groups, observations, and field notes. Results highlight exemplary SL projects that demonstrated increased student academic engagement and achievement for students living in high poverty areas with potential at-risk behavior. Implications for future research and educational practices are discussed.",doi: 10.1080/00405841.2015.977661,,,
7,,,"Ngai, Ngan-pun; Cheung, Chau-kiu; Ngai, Steven Sek-yum & To, Siu-ming",Youth leadership training in Hong Kong: current developments and the way ahead,International Journal of Adolescence and Youth,17,2-3,June,165--179,2012,,,http://dx.doi.org/10.1080/02673843.2012.656192,International Journal of Adolescence and Youth,,,,,Routledge,,,,,,,"This study explicates the intervention goals, domains and strategies of youth leadership training programmes in Hong Kong using data collected on the Internet. The results show that youth leadership training programmes in Hong Kong are designed and organised to achieve five goals: (1) helping young people to achieve positive development and cultivate their leadership potential, (2) enhancing the ability of young people to form interpersonal relationships and engage in team-building, (3) encouraging young people to participate in community affairs and social services, (4) fostering a national identity and a deeper understanding of the mother country and (5) equipping young people with an international outlook. These goals are achieved through five inter-related training domains, including the personal, interpersonal, community, national and international domains. The intervention strategies currently used in these programmes comprise experiential learning, adventure-based training, service learning, non-local exposure and project-based competition strategies. The characteristics of the leadership training programmes and their implications for the future development of policy and practice in Hong Kong are also discussed. This study explicates the intervention goals, domains and strategies of youth leadership training programmes in Hong Kong using data collected on the Internet. The results show that youth leadership training programmes in Hong Kong are designed and organised to achieve five goals: (1) helping young people to achieve positive development and cultivate their leadership potential, (2) enhancing the ability of young people to form interpersonal relationships and engage in team-building, (3) encouraging young people to participate in community affairs and social services, (4) fostering a national identity and a deeper understanding of the mother country and (5) equipping young people with an international outlook. These goals are achieved through five inter-related training domains, including the personal, interpersonal, community, national and international domains. The intervention strategies currently used in these programmes comprise experiential learning, adventure-based training, service learning, non-local exposure and project-based competition strategies. The characteristics of the leadership training programmes and their implications for the future development of policy and practice in Hong Kong are also discussed.",doi: 10.1080/02673843.2012.656192,,,
7,,,"Nhamo, Godwell",REDD+ and the global climate policy negotiating regimes: Challenges and opportunities for Africa,South African Journal of International Affairs,18,3,December,385--406,2011,,,http://dx.doi.org/10.1080/10220461.2011.622954,South African Journal of International Affairs,,,,,Routledge,,,,,,,"Prior to developments in Copenhagen in 2009 and Cancun in 2010, global climate policy negotiations seldom culminated in concrete decisions concerning ways in which Reducing Emissions from Deforestation and Forest Degradation (REDD) could be linked to sustainable development and carbon markets in developing countries, such as those in some parts of Africa.That changed with the expansion of the REDD initiative, to REDD+. Key arguments in the discussions have concerned contested methodologies for measuring, reporting and verifying carbon stocks; ensuring adequate technology transfer; and rectifying the shortage of local experts to deal with REDD+. However, there has been no contestation on the fact that REDD+ creates financial value for carbon stored in forests, an aspect that would encourage developing countries to reduce emissions from deforestation and degradation of forested lands and to invest in low-carbon growth paths. This article sheds light on how REDD+ has developed in global climate negotiations and how African governments have and should engage with REDD+. The conclusion is that since the Bali Action Plan of 2007, there has been significant progress in creating enabling global architecture with regard to REDD+, and African governments should now grasp the opportunities offered by REDD+ while advocating for a fair, legally binding and ethical arrangement to engage over the forests which are so key to many of their economies. Prior to developments in Copenhagen in 2009 and Cancun in 2010, global climate policy negotiations seldom culminated in concrete decisions concerning ways in which Reducing Emissions from Deforestation and Forest Degradation (REDD) could be linked to sustainable development and carbon markets in developing countries, such as those in some parts of Africa.That changed with the expansion of the REDD initiative, to REDD+. Key arguments in the discussions have concerned contested methodologies for measuring, reporting and verifying carbon stocks; ensuring adequate technology transfer; and rectifying the shortage of local experts to deal with REDD+. However, there has been no contestation on the fact that REDD+ creates financial value for carbon stored in forests, an aspect that would encourage developing countries to reduce emissions from deforestation and degradation of forested lands and to invest in low-carbon growth paths. This article sheds light on how REDD+ has developed in global climate negotiations and how African governments have and should engage with REDD+. The conclusion is that since the Bali Action Plan of 2007, there has been significant progress in creating enabling global architecture with regard to REDD+, and African governments should now grasp the opportunities offered by REDD+ while advocating for a fair, legally binding and ethical arrangement to engage over the forests which are so key to many of their economies.",doi: 10.1080/10220461.2011.622954,,,
7,,,"Reedy, Justin",Paths to the Practices of Citizenship: Political Discussion and Socialization among Mexican-heritage Immigrants in the US,Journal of Intercultural Communication Research,44,3,July,201--223,2015,,,http://dx.doi.org/10.1080/17475759.2015.1053823,Journal of Intercultural Communication Research,,,,,Routledge,,,,,,,"Building on research on immigrant political socialization and social connections in politics, I advance a theoretical model for how immigrants develop their sense of political discussion in a new nation. This model, the Social Contact Model of Immigrant Political Socialization, focuses on the influences coming from close-knit social groups and wider-ranging social networks. I apply the model through a qualitative study of Mexican-heritage immigrants in the US and the likely sources of socialization that influence their political discussion behavior. The findings provide some support for the theoretical model and suggest there are important differences between Latino immigrants and native-born Whites in how they learn to engage in political discussion. Building on research on immigrant political socialization and social connections in politics, I advance a theoretical model for how immigrants develop their sense of political discussion in a new nation. This model, the Social Contact Model of Immigrant Political Socialization, focuses on the influences coming from close-knit social groups and wider-ranging social networks. I apply the model through a qualitative study of Mexican-heritage immigrants in the US and the likely sources of socialization that influence their political discussion behavior. The findings provide some support for the theoretical model and suggest there are important differences between Latino immigrants and native-born Whites in how they learn to engage in political discussion.",doi: 10.1080/17475759.2015.1053823,,,
7,,,"Rogers, Elizabeth A.; Fine, Sarah; Handley, Margaret A.; Davis, Hodari; Kass, James & Schillinger, Dean","Development and Early Implementation of The Bigger Picture, a Youth-Targeted Public Health Literacy Campaign to Prevent Type 2 Diabetes",Journal of Health Communication,19,sup2,October,144--160,2014,,,http://dx.doi.org/10.1080/10810730.2014.940476,Journal of Health Communication,,,,,Taylor & Francis,,,,,,,"The prevalence of type 2 diabetes is rapidly rising, especially among minority and low-income youth. There is an unmet need to engage youth in identifying solutions to reverse this trajectory. Social marketing campaigns and entertainment education are effective forms of health communication for engaging populations in health-promoting behaviors. Critical to curbing the epidemic is moving the diabetes conversation away from individual behavior alone and toward a socioecologic perspective using a public health literacy framework. The authors developed an academic-community partnership to develop, implement, and evaluate a type 2 diabetes prevention campaign targeting minority and low-income youth. The Bigger Picture campaign uses hard-hitting, youth-generated spoken-word messages around key environmental and social drivers of the type 2 diabetes epidemic. Campaign goals included promoting health capacity and civic engagement. This article focuses on the development and implementation of the campaign, including (a) rationale and theoretical underpinnings, (b) steps in campaign creation, (c) testing the campaign messaging, and (d) campaign dissemination and evaluation planning. A youth-created health communication campaign using a public health literacy framework with targeted, relevant, and compelling messaging appears to be a promising vehicle for reaching at-risk youth to increase knowledge of and attitudes about preventing type 2 diabetes, change social norms, and motivate participation in health-promoting initiatives. The prevalence of type 2 diabetes is rapidly rising, especially among minority and low-income youth. There is an unmet need to engage youth in identifying solutions to reverse this trajectory. Social marketing campaigns and entertainment education are effective forms of health communication for engaging populations in health-promoting behaviors. Critical to curbing the epidemic is moving the diabetes conversation away from individual behavior alone and toward a socioecologic perspective using a public health literacy framework. The authors developed an academic-community partnership to develop, implement, and evaluate a type 2 diabetes prevention campaign targeting minority and low-income youth. The Bigger Picture campaign uses hard-hitting, youth-generated spoken-word messages around key environmental and social drivers of the type 2 diabetes epidemic. Campaign goals included promoting health capacity and civic engagement. This article focuses on the development and implementation of the campaign, including (a) rationale and theoretical underpinnings, (b) steps in campaign creation, (c) testing the campaign messaging, and (d) campaign dissemination and evaluation planning. A youth-created health communication campaign using a public health literacy framework with targeted, relevant, and compelling messaging appears to be a promising vehicle for reaching at-risk youth to increase knowledge of and attitudes about preventing type 2 diabetes, change social norms, and motivate participation in health-promoting initiatives.",doi: 10.1080/10810730.2014.940476,,,
7,,,"Roschelle, Jeremy; Bakia, Marianne; Toyama, Yukie & Patton, Charles",Eight Issues for Learning Scientists About Education and the Economy,Journal of the Learning Sciences,20,1,January,3--49,2011,,,http://dx.doi.org/10.1080/10508406.2011.528318,Journal of the Learning Sciences,,,,,Routledge,,,,,,,"Linking research to a compelling societal interest can build financial commitments to research, bring increased attention to findings, and grow support for scaling up impacts. Among many compelling societal interests that learning scientists can cite?such as increasing the quality of life, preparing citizens to make decisions in a complex world, and enhancing social cohesion among a diverse population?economic competitiveness is a compelling societal interest that resonates broadly among stakeholders. Indeed, it is now somewhat common to introduce learning sciences research, as in the Cambridge Handbook of the Learning Sciences and the U.S. National Education Technology Plan, by citing economic rationales. Despite the utility of evoking a potential link between learning research and economic competitiveness in the minds of broader audiences, learning scientists engage in rather little critical discussion of whether such links are meaningful and empirically sound within their own programs of research. This article seeks both to problematize conventional wisdom about links between learning sciences research and economic growth and to suggest possible directions for future research aimed at discovering stronger links. Because the issues are complex, we do not reach firm conclusions. Rather, this article seeks to spark a discussion within the field. Linking research to a compelling societal interest can build financial commitments to research, bring increased attention to findings, and grow support for scaling up impacts. Among many compelling societal interests that learning scientists can cite?such as increasing the quality of life, preparing citizens to make decisions in a complex world, and enhancing social cohesion among a diverse population?economic competitiveness is a compelling societal interest that resonates broadly among stakeholders. Indeed, it is now somewhat common to introduce learning sciences research, as in the Cambridge Handbook of the Learning Sciences and the U.S. National Education Technology Plan, by citing economic rationales. Despite the utility of evoking a potential link between learning research and economic competitiveness in the minds of broader audiences, learning scientists engage in rather little critical discussion of whether such links are meaningful and empirically sound within their own programs of research. This article seeks both to problematize conventional wisdom about links between learning sciences research and economic growth and to suggest possible directions for future research aimed at discovering stronger links. Because the issues are complex, we do not reach firm conclusions. Rather, this article seeks to spark a discussion within the field.",doi: 10.1080/10508406.2011.528318,,,
7,,,"Rubin, Aviad",Bifurcated loyalty and religious actors’ behaviour in democratic politics: the case of post-1967 religious Zionism in Israel,"Religion, State and Society",42,1,January,46--65,2014,,,http://dx.doi.org/10.1080/09637494.2014.887358,"Religion, State and Society",,,,,Routledge,,,,,,,"This paper deals with the political behaviour of religious groups in a democratic setting. In particular, it suggests an explanation as to why the same religious group might adopt very different modes of engagement with the state, over the same issues, at different times. The proposed framework combines two components: (1) a communitarian understanding of civil society; and (2) the concept of bifurcated loyalty which grasps the unique tension experienced by religious groups in democratic regimes, and its effect on their political behaviour. I go on to apply this framework in the case of religious Zionism in Israel. This case, which explores important events and trends in the history of the religious Zionist group in Israel, with special emphasis on the post-1967 era, nicely demonstrates the shifting strategies of engagement of this group with the state. The behaviour of this group ranged from constructive collaboration through participation in government to outright violent clashes with the state. Such dramatic changes expose the link between changing levels of bifurcated loyalty and political behaviour in response to changes in state policies towards religious actors and contents. The paper concludes with a brief discussion about the general applicability of such an approach to the study of religious groups in democratic politics and civil society. This paper deals with the political behaviour of religious groups in a democratic setting. In particular, it suggests an explanation as to why the same religious group might adopt very different modes of engagement with the state, over the same issues, at different times. The proposed framework combines two components: (1) a communitarian understanding of civil society; and (2) the concept of bifurcated loyalty which grasps the unique tension experienced by religious groups in democratic regimes, and its effect on their political behaviour. I go on to apply this framework in the case of religious Zionism in Israel. This case, which explores important events and trends in the history of the religious Zionist group in Israel, with special emphasis on the post-1967 era, nicely demonstrates the shifting strategies of engagement of this group with the state. The behaviour of this group ranged from constructive collaboration through participation in government to outright violent clashes with the state. Such dramatic changes expose the link between changing levels of bifurcated loyalty and political behaviour in response to changes in state policies towards religious actors and contents. The paper concludes with a brief discussion about the general applicability of such an approach to the study of religious groups in democratic politics and civil society.",doi: 10.1080/09637494.2014.887358,,,
7,,,"Schelbe, Lisa; Petracchi, Helen E. & Weaver, Addie",Benefits and Challenges of Service-Learning in Baccalaureate Social Work Programs,Journal of Teaching in Social Work,34,5,October,480--495,2014,,,http://dx.doi.org/10.1080/08841233.2014.954689,Journal of Teaching in Social Work,,,,,Routledge,,,,,,,"Service-learning is a pedagogical approach that integrates students? classroom instruction with community experience. This article discusses qualitative results from a national survey examining service-learning in Council on Social Work Education?accredited baccalaureate programs. Almost 80% of the 202 program respondents required service-learning. They reported that benefits of incorporating service-learning in the BSW curriculum include assisting students in building community connections, applying theory and skills, socializing to the social work profession, and increasing self-awareness and exposure to diverse populations. Cited challenges include securing agency sites, time, and logistics. Findings support existing research suggesting that service-learning may benefit social work undergraduate education. Service-learning is a pedagogical approach that integrates students? classroom instruction with community experience. This article discusses qualitative results from a national survey examining service-learning in Council on Social Work Education?accredited baccalaureate programs. Almost 80% of the 202 program respondents required service-learning. They reported that benefits of incorporating service-learning in the BSW curriculum include assisting students in building community connections, applying theory and skills, socializing to the social work profession, and increasing self-awareness and exposure to diverse populations. Cited challenges include securing agency sites, time, and logistics. Findings support existing research suggesting that service-learning may benefit social work undergraduate education.",doi: 10.1080/08841233.2014.954689,,,
