BibliographyType,ISBN,Identifier,Author,Title,Journal,Volume,Number,Month,Pages,Year,Address,Note,URL,Booktitle,Chapter,Edition,Series,Editor,Publisher,ReportType,Howpublished,Institution,Organizations,School,Annote,Abstract,Custom2,Custom3,Custom4,Custom5
7,,,"Labbé, Jolène; Dewey, Catherine E.; Weber, Laura Jane; McIntyre, Jennifer; Hoekstra, Kiera & Klapwyk, Cameron",Strategic planning through a participatory learning and action framework: a Kenyan study,Development in Practice,25,2,February,277--287,2015,,,http://dx.doi.org/10.1080/09614524.2015.1000828,Development in Practice,,,,,Routledge,,,,,,,"This paper reflects on the use of a participatory learning and action (PLA) framework in a strategic planning process (SPP) at a primary school in rural Kenya. Successes and challenges are discussed, focusing on the barriers to fully implementing the PLA framework. Additionally, lessons learnt and ways forward for participatory SPPs are outlined. The PLA framework allowed the project stakeholders to engage in a planning process that gave participants a voice in the process. Although PLA methodology faces shortcomings, the application of this model is a step towards making community development more sustainable. This paper reflects on the use of a participatory learning and action (PLA) framework in a strategic planning process (SPP) at a primary school in rural Kenya. Successes and challenges are discussed, focusing on the barriers to fully implementing the PLA framework. Additionally, lessons learnt and ways forward for participatory SPPs are outlined. The PLA framework allowed the project stakeholders to engage in a planning process that gave participants a voice in the process. Although PLA methodology faces shortcomings, the application of this model is a step towards making community development more sustainable.",doi: 10.1080/09614524.2015.1000828,,,
7,,,"Langett, Jeremy",Blogger Engagement Ethics: Dialogic Civility in a Digital Era,Journal of Mass Media Ethics,28,2,April,79--90,2013,,,http://dx.doi.org/10.1080/08900523.2013.751817,Journal of Mass Media Ethics,,,,,Routledge,,,,,,,"The role of social media as a vital component in an effective public relations plan has expanded strategic communication into digital space. Despite the rapid advancements of public relations opportunities within social media such as the blogosphere, guidelines for a prudent entry into this often personalized online territory are difficult to locate. This article extends beyond individual relationships characteristic of public relations practitioner-blogger discourse and promotes a dialogic approach to blogger outreach ethics. It ends with several recommendations for public relations practitioners seeking to facilitate dialogic civility within their own blogger engagement efforts. The role of social media as a vital component in an effective public relations plan has expanded strategic communication into digital space. Despite the rapid advancements of public relations opportunities within social media such as the blogosphere, guidelines for a prudent entry into this often personalized online territory are difficult to locate. This article extends beyond individual relationships characteristic of public relations practitioner-blogger discourse and promotes a dialogic approach to blogger outreach ethics. It ends with several recommendations for public relations practitioners seeking to facilitate dialogic civility within their own blogger engagement efforts.",doi: 10.1080/08900523.2013.751817,,,
7,,,"Leckie, Civilai; Nyadzayo, Munyaradzi W. & Johnson, Lester W.",Antecedents of consumer brand engagement and brand loyalty,Journal of Marketing Management,32,5-6,March,558--578,2016,,,http://dx.doi.org/10.1080/0267257X.2015.1131735,Journal of Marketing Management,,,,,Routledge,,,,,,,"ABSTRACTLiterature on consumer engagement is growing significantly, yet there is limited empirical research on its drivers and outcomes. This study examines the key drivers and outcomes of consumer brand engagement (CBE) in the context of Australian mobile phone service providers. The results reveal that consumer involvement, consumer participation and self-expressive brand have differing effects on the CBE dimensions (cognitive processing, affection and activation) and brand loyalty. Specifically, involvement, participation and self-expressive brand are all found to positively impact cognitive processing. Also, involvement and self-expressive brand positively influence affection. While, a positive relationship is established between involvement and activation, self-expressive brand emerges as a negative driver of activation. Further, the results show that affection and activation positively influence brand loyalty. Surprisingly, cognitive processing negatively impacts brand loyalty, whilst involvement (unlike participation and self-expressive brand) has a positive direct effect on brand loyalty. Managerial and academic implications, as well as areas for future research are discussed. ABSTRACTLiterature on consumer engagement is growing significantly, yet there is limited empirical research on its drivers and outcomes. This study examines the key drivers and outcomes of consumer brand engagement (CBE) in the context of Australian mobile phone service providers. The results reveal that consumer involvement, consumer participation and self-expressive brand have differing effects on the CBE dimensions (cognitive processing, affection and activation) and brand loyalty. Specifically, involvement, participation and self-expressive brand are all found to positively impact cognitive processing. Also, involvement and self-expressive brand positively influence affection. While, a positive relationship is established between involvement and activation, self-expressive brand emerges as a negative driver of activation. Further, the results show that affection and activation positively influence brand loyalty. Surprisingly, cognitive processing negatively impacts brand loyalty, whilst involvement (unlike participation and self-expressive brand) has a positive direct effect on brand loyalty. Managerial and academic implications, as well as areas for future research are discussed.",doi: 10.1080/0267257X.2015.1131735,,,
7,,,"Mare, Admire",New Media Technologies and Internal Newsroom Creativity in Mozambique,Digital Journalism,2,1,January,12--28,2014,,,http://dx.doi.org/10.1080/21670811.2013.850196,Digital Journalism,,,,,Routledge,,,,,,,"This paper discusses the various ways in which a community newspaper in Mozambique is creatively appropriating new media technologies to enhance its news production and distribution practices. Far from being backward, the case of @Verdade demonstrates that despite being under-resourced, community newspapers in Africa are catching up in terms of creatively appropriating new media technologies. Besides spawning new ways of practising journalism, this article argues that the pervasiveness of new media technologies in the routines of the @Verdade newsroom has engendered collaborative storytelling while at the same time destabilizing traditional journalism?s ethical practices. Using data drawn from qualitative research, the study discusses how the use of social network sites, the mobile phone as well as the internet in general are aiding @Verdade to generate and engage with news sources as well as deliver content to diverse audiences. Drawing on structuration theory (as modified by Orlikowski) and the sociology of journalism approach, the paper argues that the disruptive impact of new media technologies needs to be understood as a duality of influences?the human agency of individual journalists and owners (internal newsroom creativity) vis-à-vis the wider context of news production (restructuring of journalism practice). This paper discusses the various ways in which a community newspaper in Mozambique is creatively appropriating new media technologies to enhance its news production and distribution practices. Far from being backward, the case of @Verdade demonstrates that despite being under-resourced, community newspapers in Africa are catching up in terms of creatively appropriating new media technologies. Besides spawning new ways of practising journalism, this article argues that the pervasiveness of new media technologies in the routines of the @Verdade newsroom has engendered collaborative storytelling while at the same time destabilizing traditional journalism?s ethical practices. Using data drawn from qualitative research, the study discusses how the use of social network sites, the mobile phone as well as the internet in general are aiding @Verdade to generate and engage with news sources as well as deliver content to diverse audiences. Drawing on structuration theory (as modified by Orlikowski) and the sociology of journalism approach, the paper argues that the disruptive impact of new media technologies needs to be understood as a duality of influences?the human agency of individual journalists and owners (internal newsroom creativity) vis-à-vis the wider context of news production (restructuring of journalism practice).",doi: 10.1080/21670811.2013.850196,,,
7,,,"Martinello, Novella & Donelle, Lorie",Online conversations among Ontario university students: Environmental concerns,Informatics for Health and Social Care,37,3,September,177--189,2012,,,http://dx.doi.org/10.3109/17538157.2012.678448,Informatics for Health and Social Care,,,,,Taylor & Francis,,,,,,,"As the ?next generation? guardians of the environment, there appears to be limited inquiry into young Canadians' environmental concerns. At the same time, online social networking is a predominant method of communication among young adults. This research explored online conversations regarding environmental concerns among young Canadian adults targeting the university student population. A qualitative content analysis was conducted using posted conversations from the online social media network Facebook. Conversations addressing environmental issues were summarized into four major themes. The first theme, ?Built Environment? (127 postings) centred on housing and transportation. The second theme, ?Natural Environment? (55 postings) accounted for issues of air quality, pollution and water quality. The third theme, ?Environmental Restoration? (52 postings) highlighted young Canadian adults' plans for environmental recovery. The fourth theme, ?Engagement and Activism? (31 postings) underscored students' use of the online social networking site for environmental advocacy. Young adults appeared to be environmentally conscious and, through the use of social networking, exchanged knowledge and opinions, and advocated for environmental change. Online social networking sites, such as Facebook, can serve as a communication channel that facilitates health information sharing and more importantly cultivates community capacity focused on environmental health promotion among young adult users. As the ?next generation? guardians of the environment, there appears to be limited inquiry into young Canadians' environmental concerns. At the same time, online social networking is a predominant method of communication among young adults. This research explored online conversations regarding environmental concerns among young Canadian adults targeting the university student population. A qualitative content analysis was conducted using posted conversations from the online social media network Facebook. Conversations addressing environmental issues were summarized into four major themes. The first theme, ?Built Environment? (127 postings) centred on housing and transportation. The second theme, ?Natural Environment? (55 postings) accounted for issues of air quality, pollution and water quality. The third theme, ?Environmental Restoration? (52 postings) highlighted young Canadian adults' plans for environmental recovery. The fourth theme, ?Engagement and Activism? (31 postings) underscored students' use of the online social networking site for environmental advocacy. Young adults appeared to be environmentally conscious and, through the use of social networking, exchanged knowledge and opinions, and advocated for environmental change. Online social networking sites, such as Facebook, can serve as a communication channel that facilitates health information sharing and more importantly cultivates community capacity focused on environmental health promotion among young adult users.",doi: 10.3109/17538157.2012.678448,,,
7,,,"Mills, Jane & Green, Bill",Popular Screen Culture and Digital Communication Technology in Literacy Learning: Toward a New Pedagogy of Cosmopolitanism,Journal of Popular Film and Television,41,2,April,109--116,2013,,,http://dx.doi.org/10.1080/01956051.2013.787355,Journal of Popular Film and Television,,,,,Routledge,,,,,,,"Abstract This article discusses a trial project to explore the role of popular screen culture in student engagement levels, the capabilities of the smartphone camera for screen literacy learning, and the potential of digital communication technology for cultural participation and global citizenship. It asks if screen literacy learning so framed could point to a new pedagogy of cosmopolitanism. Abstract This article discusses a trial project to explore the role of popular screen culture in student engagement levels, the capabilities of the smartphone camera for screen literacy learning, and the potential of digital communication technology for cultural participation and global citizenship. It asks if screen literacy learning so framed could point to a new pedagogy of cosmopolitanism.",doi: 10.1080/01956051.2013.787355,,,
7,,,"Mitchell, Jim & McDonald, Maria",Engaged Scholarship and Gerontological Program Relevance: Opportunities and Challenges,Gerontology & Geriatrics Education,33,4,October,337--350,2012,,,http://dx.doi.org/10.1080/02701960.2012.702168,Gerontology & Geriatrics Education,,,,,Routledge,,,,,,,"Engaged scholarship promotes contribution to the academic body of knowledge through equal partnership between academic scholars and community representatives in education, research, and public service or intervention. Such partnerships can expand our notions of service learning and applied research. In this article, the authors discuss the potential contribution of engaged scholarship to the relevance of gerontological education and research programs. The authors discuss the role of engaged scholarship in the philosophy of education, in the promotion of social justice, and its relevance for the civic responsibility and accountability of educational institutions. Finally, the authors describe benefits and barriers to participation in engaged scholarship and challenges in the recruitment of engaged scholars. Engaged scholarship promotes contribution to the academic body of knowledge through equal partnership between academic scholars and community representatives in education, research, and public service or intervention. Such partnerships can expand our notions of service learning and applied research. In this article, the authors discuss the potential contribution of engaged scholarship to the relevance of gerontological education and research programs. The authors discuss the role of engaged scholarship in the philosophy of education, in the promotion of social justice, and its relevance for the civic responsibility and accountability of educational institutions. Finally, the authors describe benefits and barriers to participation in engaged scholarship and challenges in the recruitment of engaged scholars.",doi: 10.1080/02701960.2012.702168,,,
7,,,"Moosavian, Rebecca",‘Keep Calm and Carry On’: informing the public under the Civil Contingencies Act 2004,The International Journal of Human Rights,18,2,February,178--194,2014,,,http://dx.doi.org/10.1080/13642987.2014.889393,The International Journal of Human Rights,,,,,Routledge,,,,,,,"Part Iof the Civil Contingencies Act (CCA) 2004 provides a framework that governs the planning and preparations for a wide range of potential emergencies. It requires the engagement and cooperation of numerous ?public? bodies, including central government, local authorities and the emergency services, as well as a range of ?private? organisations such as utilities companies. It is apparent that information plays a fundamental role in the Part I planning provisions and associated guidance. This article will focus on one specific information-related provision, namely the duty to maintain plans to warn and inform the public in the event of an emergency. It undertakes detailed analysis of the CCA 2004 provisions, secondary legislation and extensive government guidance regarding informing the public and related media-handling. It analyses these measures in light of two competing organisational models identified by Walker and Broderick as being present across various CCA 2004 arrangements. The tensions between traditional authoritarian ?command? structures on the one hand, and more flexible, decentralised arrangements, on the other, are particularly pronounced in the context of informing the public. They reflect the challenges of maintaining political authority while handling and disseminating information that is fluid in nature and evades control. Part Iof the Civil Contingencies Act (CCA) 2004 provides a framework that governs the planning and preparations for a wide range of potential emergencies. It requires the engagement and cooperation of numerous ?public? bodies, including central government, local authorities and the emergency services, as well as a range of ?private? organisations such as utilities companies. It is apparent that information plays a fundamental role in the Part I planning provisions and associated guidance. This article will focus on one specific information-related provision, namely the duty to maintain plans to warn and inform the public in the event of an emergency. It undertakes detailed analysis of the CCA 2004 provisions, secondary legislation and extensive government guidance regarding informing the public and related media-handling. It analyses these measures in light of two competing organisational models identified by Walker and Broderick as being present across various CCA 2004 arrangements. The tensions between traditional authoritarian ?command? structures on the one hand, and more flexible, decentralised arrangements, on the other, are particularly pronounced in the context of informing the public. They reflect the challenges of maintaining political authority while handling and disseminating information that is fluid in nature and evades control.",doi: 10.1080/13642987.2014.889393,,,
7,,,"Nussbaum, Tobias; Zorbas, Eugenia & Koros, Michael",A new deal for engagement in fragile states,"Conflict, Security & Development",12,5,December,559--587,2012,,,http://dx.doi.org/10.1080/14678802.2012.744187,"Conflict, Security & Development",,,,,Routledge,,,,,,,"Well-established but, in fragile and conflict-affected state contexts, routinely overlooked aid effectiveness principles underlie the ?New Deal for Engagement in Fragile States? endorsed at the Busan High Level Forum on Aid Effectiveness. In this sense, the New Deal is not new per se. What is novel is that the New Deal provides entry points to tackle the root causes of the lack of consistent application of aid principles and related practices. The New Deal brings together?arguably for the first time and on a more equal footing?recipient governments grouped under the g7+, OECD donors and other development partners including civil society organisations, for a frank discussion on the challenges of engaging in these difficult contexts. This article traces the genesis of the New Deal, describes its component parts and identifies four key implementation challenges. These are: achieving coherence across OECD countries? various sectoral policies (trade, agriculture, international development, etc.), working with actors such as Brazil and China, improving donors? risk management in an era of deficit reduction across many OECD economies, and attaining high-level political commitment for the New Deal and its five Peace-building and State-building Goals, including at the UN. Well-established but, in fragile and conflict-affected state contexts, routinely overlooked aid effectiveness principles underlie the ?New Deal for Engagement in Fragile States? endorsed at the Busan High Level Forum on Aid Effectiveness. In this sense, the New Deal is not new per se. What is novel is that the New Deal provides entry points to tackle the root causes of the lack of consistent application of aid principles and related practices. The New Deal brings together?arguably for the first time and on a more equal footing?recipient governments grouped under the g7+, OECD donors and other development partners including civil society organisations, for a frank discussion on the challenges of engaging in these difficult contexts. This article traces the genesis of the New Deal, describes its component parts and identifies four key implementation challenges. These are: achieving coherence across OECD countries? various sectoral policies (trade, agriculture, international development, etc.), working with actors such as Brazil and China, improving donors? risk management in an era of deficit reduction across many OECD economies, and attaining high-level political commitment for the New Deal and its five Peace-building and State-building Goals, including at the UN.",doi: 10.1080/14678802.2012.744187,,,
7,,,"Ogola, George",Social media as a heteroglossic discursive space and Kenya's emergent alternative/citizen experiment,African Journalism Studies,36,4,October,66--81,2015,,,http://dx.doi.org/10.1080/23743670.2015.1119490,African Journalism Studies,,,,,Routledge,,,,,,,"ABSTRACTOver the past decade, Kenya's media landscape has witnessed a wave of transformative and disruptive technologies in the form of Web 2.0 applications, accessible through computers and now increasingly through mobile phones. These developments have since incubated two new critical media regimes. First, the country has seen the emergence of a new community of communication practitioners. Second, a new web-enabled communication infrastructure has made possible the broadening of the public sphere, encouraging public participation in news, with non-traditional journalistic platforms becoming important sites for ?alternative? journalism. This article critically reflects on how social media platforms such as Twitter (read here as a heteroglossic text and space) enable and encourage public participation in wider national conversations. The article explores this through the work of key bloggers/activists and citizen journalists, reflecting on how they construct as well as enable new participatory forms of civic/political engagement through Twitter. While the platform seems to have created its own hierarchies, horizontal participation is still much greater than with mainstream media formats. The discussion demonstrates the growing institutionalisation of the online space as an important platform for popular expression in Kenya, if at the same time offering an indictment of mainstream media's regime of ?closure? to outsider voices. ABSTRACTOver the past decade, Kenya's media landscape has witnessed a wave of transformative and disruptive technologies in the form of Web 2.0 applications, accessible through computers and now increasingly through mobile phones. These developments have since incubated two new critical media regimes. First, the country has seen the emergence of a new community of communication practitioners. Second, a new web-enabled communication infrastructure has made possible the broadening of the public sphere, encouraging public participation in news, with non-traditional journalistic platforms becoming important sites for ?alternative? journalism. This article critically reflects on how social media platforms such as Twitter (read here as a heteroglossic text and space) enable and encourage public participation in wider national conversations. The article explores this through the work of key bloggers/activists and citizen journalists, reflecting on how they construct as well as enable new participatory forms of civic/political engagement through Twitter. While the platform seems to have created its own hierarchies, horizontal participation is still much greater than with mainstream media formats. The discussion demonstrates the growing institutionalisation of the online space as an important platform for popular expression in Kenya, if at the same time offering an indictment of mainstream media's regime of ?closure? to outsider voices.",doi: 10.1080/23743670.2015.1119490,,,
7,,,"Papaioannou, Theo",From consultation to deliberation? A qualitative case study of governing science and technology projects for the public good,Critical Public Health,22,2,June,235--251,2012,,,http://dx.doi.org/10.1080/09581596.2011.630979,Critical Public Health,,,,,Taylor & Francis,,,,,,,"The concept of ?public consultation? and the idea of ?democratic deliberation? describe different forms of engagement of various citizens and stakeholders in the governance of science and technology projects (STPs). On the one hand, public consultation is concerned with enhancing the quality of decisions through public understanding of a complex STP. On the other hand, democratic deliberation is concerned with taking quality decisions through communicative action and free argumentation between all parties affected. This article focuses on the STP of the UK Biobank, addressing the following question: which form of upstream engagement is required in governing the next phase of the UK Biobank for the public good of health? Drawing on political theory debates and qualitative evidence, it is argued that although ideal democratic governance of the (next phase of) UK Biobank requires transition from public consultation to democratic deliberation the latter faces practical limitations. Thus, deliberative engagement cannot be full in specific STPs for the public good of health. The concept of ?public consultation? and the idea of ?democratic deliberation? describe different forms of engagement of various citizens and stakeholders in the governance of science and technology projects (STPs). On the one hand, public consultation is concerned with enhancing the quality of decisions through public understanding of a complex STP. On the other hand, democratic deliberation is concerned with taking quality decisions through communicative action and free argumentation between all parties affected. This article focuses on the STP of the UK Biobank, addressing the following question: which form of upstream engagement is required in governing the next phase of the UK Biobank for the public good of health? Drawing on political theory debates and qualitative evidence, it is argued that although ideal democratic governance of the (next phase of) UK Biobank requires transition from public consultation to democratic deliberation the latter faces practical limitations. Thus, deliberative engagement cannot be full in specific STPs for the public good of health.",doi: 10.1080/09581596.2011.630979,,,
7,,,"Poole, Kerry D.; Berson, Michael J. & Levine, Peter",On Becoming a Legislative Aide: Enhancing Civic Engagement Through a Digital Simulation,Action in Teacher Education,32,4,December,70--82,2010,,,http://dx.doi.org/10.1080/01626620.2010.549733,Action in Teacher Education,,,,,Routledge,,,,,,,"ABSTRACT Civics education in the United States often is designated as a low priority in the curriculum and is typically characterized by passive, rote learning that is centered around content and materials provided by textbook companies. Results from recent assessments of America's students suggest that the current generation possesses only a superficial knowledge of civics and is less engaged in traditional political activities. Some educators are looking beyond traditional methods of instruction and exploring how technology, computing, and gaming may be integrated with student learning, including service learning. This article describes the implementation of Legislative Aide software into high schools to support community-based research and service learning. Young people use this technological tool to role-play as aides to an imaginary local elected official in a virtual legislative office. The software guides the students in investigating real community problems and proposing real community action plans to address the problems. ABSTRACT Civics education in the United States often is designated as a low priority in the curriculum and is typically characterized by passive, rote learning that is centered around content and materials provided by textbook companies. Results from recent assessments of America's students suggest that the current generation possesses only a superficial knowledge of civics and is less engaged in traditional political activities. Some educators are looking beyond traditional methods of instruction and exploring how technology, computing, and gaming may be integrated with student learning, including service learning. This article describes the implementation of Legislative Aide software into high schools to support community-based research and service learning. Young people use this technological tool to role-play as aides to an imaginary local elected official in a virtual legislative office. The software guides the students in investigating real community problems and proposing real community action plans to address the problems.",doi: 10.1080/01626620.2010.549733,,,
7,,,"Porter, Libby; Lombard, Melanie; Huxley, Margo; Ingin, Aslı Kıyak; Islam, Tolga; Briggs, John; Rukmana, Deden; Devlin, Ryan & Watson, Vanessa","Informality, the Commons and the Paradoxes for Planning: Concepts and Debates for Informality and Planning Self-Made Cities: Ordinary Informality? The Reordering of a Romany Neighbourhood The Land Formalisation Process and the Peri-Urban Zone of Dar es Salaam, Tanzania Street Vendors and Planning in Indonesian Cities Informal Urbanism in the USA: New Challenges for Theory and Practice Engaging with Citizenship and Urban Struggle Through an Informality Lens",Planning Theory & Practice,12,1,March,115--153,2011,,,http://dx.doi.org/10.1080/14649357.2011.545626,Planning Theory & Practice,,,,,Routledge,,,,,,,,doi: 10.1080/14649357.2011.545626,,,
7,,,"Ricke, LaChrystal",A New Opportunity for Democratic Engagement: The CNN-YouTube Presidential Candidate Debates,Journal of Information Technology & Politics,7,2-3,May,202--215,2010,,,http://dx.doi.org/10.1080/19331681003772768,Journal of Information Technology & Politics,,,,,Routledge,,,,,,,"ABSTRACT The 2007 CNN-YouTube Presidential Candidate Debates provided a unique opportunity for Americans to engage in national political discussion. For the first time in American political history, the public was invited into national debate discourse through submissions of video questions to YouTube for possible inclusion in two nationally broadcast candidate debates. Content analysis was used to examine the nearly 8,000 submissions to uncover both the demographic populations represented and the submitted questions' characteristics to determine if the debates provided a viable method for increasing citizen mobilization and redefining democratic participation in the Internet Age. Results indicate that traditionally politically underrepresented or disengaged populations were present in a significant number of submissions and that the submissions were politically substantive. ABSTRACT The 2007 CNN-YouTube Presidential Candidate Debates provided a unique opportunity for Americans to engage in national political discussion. For the first time in American political history, the public was invited into national debate discourse through submissions of video questions to YouTube for possible inclusion in two nationally broadcast candidate debates. Content analysis was used to examine the nearly 8,000 submissions to uncover both the demographic populations represented and the submitted questions' characteristics to determine if the debates provided a viable method for increasing citizen mobilization and redefining democratic participation in the Internet Age. Results indicate that traditionally politically underrepresented or disengaged populations were present in a significant number of submissions and that the submissions were politically substantive.",doi: 10.1080/19331681003772768,,,
7,,,"Rowe, Ian",Civility 2.0: a comparative analysis of incivility in online political discussion,"Information, Communication & Society",18,2,February,121--138,2015,,,http://dx.doi.org/10.1080/1369118X.2014.940365,"Information, Communication & Society",,,,,Routledge,,,,,,,"In an effort to clean up user comment sections, news organizations have turned to Facebook, the world's largest social network site, as a way to make users more identifiable and accountable for the content they produce. It is hypothesized that users leaving comments via their Facebook profile will be less likely to engage in uncivil and impolite discussion, even when it comes to discussing politically sensitive and potentially divisive issues. By analysing the content of discussion as it occurs in response to political news content on the Washington Post Facebook, and comparing it to that which occurs on the Washington Post website where users are afforded a relatively high level of anonymity, the present study determines the extent to which Facebook increases the level of civility and impoliteness in an area of political discussion renowned for uncivil and impolite communicative behaviour. In line with earlier theories of social interaction, the paper finds that political discussion on The Washington Post website is significantly more likely to be uncivil than discussion of the same content on the Washington Post Facebook page. Moreover, the incivility and impoliteness on the Washington Post website are significantly more likely to be directed towards other participants in the discussion compared to The Washington Post Facebook page. In an effort to clean up user comment sections, news organizations have turned to Facebook, the world's largest social network site, as a way to make users more identifiable and accountable for the content they produce. It is hypothesized that users leaving comments via their Facebook profile will be less likely to engage in uncivil and impolite discussion, even when it comes to discussing politically sensitive and potentially divisive issues. By analysing the content of discussion as it occurs in response to political news content on the Washington Post Facebook, and comparing it to that which occurs on the Washington Post website where users are afforded a relatively high level of anonymity, the present study determines the extent to which Facebook increases the level of civility and impoliteness in an area of political discussion renowned for uncivil and impolite communicative behaviour. In line with earlier theories of social interaction, the paper finds that political discussion on The Washington Post website is significantly more likely to be uncivil than discussion of the same content on the Washington Post Facebook page. Moreover, the incivility and impoliteness on the Washington Post website are significantly more likely to be directed towards other participants in the discussion compared to The Washington Post Facebook page.",doi: 10.1080/1369118X.2014.940365,,,
7,,,"Scholz, Miklas; Hedmark, Åsa & Hartley, William",Recent advances in sustainable multifunctional land and urban management in Europe: a review,Journal of Environmental Planning and Management,55,7,September,833--854,2012,,,http://dx.doi.org/10.1080/09640568.2011.628828,Journal of Environmental Planning and Management,,,,,Routledge,,,,,,,"This review discusses high impact research in sustainable urban and land management. The focus is on large European projects that have a holistic and multi-disciplinary assessment approach towards the total environment. This paper clearly indicates that many projects propose decision-making tools partly supported by numerical models. Successful projects were identified as applying the following criteria: a communicative and holistic approach involving economic, environmental and social sciences throughout the project; sufficient geographic coverage; engagement of stakeholders from a wide variety of sectors; and plans for dissemination of project outcomes and active knowledge sharing. This review discusses high impact research in sustainable urban and land management. The focus is on large European projects that have a holistic and multi-disciplinary assessment approach towards the total environment. This paper clearly indicates that many projects propose decision-making tools partly supported by numerical models. Successful projects were identified as applying the following criteria: a communicative and holistic approach involving economic, environmental and social sciences throughout the project; sufficient geographic coverage; engagement of stakeholders from a wide variety of sectors; and plans for dissemination of project outcomes and active knowledge sharing.",doi: 10.1080/09640568.2011.628828,,,
7,,,"Shklovski, Irina & de Souza e Silva, Adriana",AN URBAN ENCOUNTER,"Information, Communication & Society",16,3,April,340--361,2013,,,http://dx.doi.org/10.1080/1369118X.2012.756049,"Information, Communication & Society",,,,,Routledge,,,,,,,"Computing research has long been interested in location-aware mobile games, such as hybrid reality games, location-based games and urban games. With an increasingly pervasive IT infrastructure and comparatively affordable mobile devices, such games are becoming part of everyday play around the world. A study of an urban night-game called Encounter widely played in the Former Soviet Union and the Russian-speaking Diaspora is presented. The ways in which IT enables a complex interaction between the local experience of play in the urban environment and the geographically distributed nature of the player community are considered. The findings illustrate how this form of location-aware mobile game-play pulled together local engagement and global player communities into socio-technical assemblages, showing the interplay between local attachments, distant connections and the location-based communication in daily experience. The most important outcome of these games then was not the direct individual engagement with the urban environment through technology or the collaboration with strangers in the course of play (although these were the necessary prerequisites), but the social relationships that, while gained in-game, could be leveraged for civic engagement, belonging and mutual support. While the local, physical experience of the everyday and the game was important, the connections to the distributed community resulted in expanded horizons and changed the nature of the local experience as players felt they could belong to something larger than the locales they physically inhabited. Computing research has long been interested in location-aware mobile games, such as hybrid reality games, location-based games and urban games. With an increasingly pervasive IT infrastructure and comparatively affordable mobile devices, such games are becoming part of everyday play around the world. A study of an urban night-game called Encounter widely played in the Former Soviet Union and the Russian-speaking Diaspora is presented. The ways in which IT enables a complex interaction between the local experience of play in the urban environment and the geographically distributed nature of the player community are considered. The findings illustrate how this form of location-aware mobile game-play pulled together local engagement and global player communities into socio-technical assemblages, showing the interplay between local attachments, distant connections and the location-based communication in daily experience. The most important outcome of these games then was not the direct individual engagement with the urban environment through technology or the collaboration with strangers in the course of play (although these were the necessary prerequisites), but the social relationships that, while gained in-game, could be leveraged for civic engagement, belonging and mutual support. While the local, physical experience of the everyday and the game was important, the connections to the distributed community resulted in expanded horizons and changed the nature of the local experience as players felt they could belong to something larger than the locales they physically inhabited.",doi: 10.1080/1369118X.2012.756049,,,
7,,,"Smith, Elizabeth S. & Bressler, Alison",Who Taught You to Talk Like That?: The University and Online Political Discourse,Journal of Political Science Education,9,4,October,453--473,2013,,,http://dx.doi.org/10.1080/15512169.2013.835565,Journal of Political Science Education,,,,,Routledge,,,,,,,"Rancorous dialogue among political opponents is nothing new in the American political system. However, in the past two decades or so, pundits and scholars have noted an increase in the overall intensity and frequency of incivility among elected officials and citizens. At the collegiate level, many universities have undertaken some form of civility initiative to help students learn how to address political conversation in a civil manner. However, these initiatives are problematic in that they may tend to attract those already predisposed to such civility goals and lack in external validity. In this article, we investigate how university communities may be able to use online discussions, particularly spontaneous ones, to address controversial political issues. Using the asynchronous online postings at one liberal arts university, Furman University, in response to a campus visit by George W. Bush, we investigate the nature of political discourse in these unstructured political conversations. Through content analysis, we assess the level of democratic incivility versus impoliteness in the discussion, the role of anonymity in facilitating incivility, and the potential of such online exchanges for use by colleges to help socialize young people into how to engage in effective and civil political discourse. Rancorous dialogue among political opponents is nothing new in the American political system. However, in the past two decades or so, pundits and scholars have noted an increase in the overall intensity and frequency of incivility among elected officials and citizens. At the collegiate level, many universities have undertaken some form of civility initiative to help students learn how to address political conversation in a civil manner. However, these initiatives are problematic in that they may tend to attract those already predisposed to such civility goals and lack in external validity. In this article, we investigate how university communities may be able to use online discussions, particularly spontaneous ones, to address controversial political issues. Using the asynchronous online postings at one liberal arts university, Furman University, in response to a campus visit by George W. Bush, we investigate the nature of political discourse in these unstructured political conversations. Through content analysis, we assess the level of democratic incivility versus impoliteness in the discussion, the role of anonymity in facilitating incivility, and the potential of such online exchanges for use by colleges to help socialize young people into how to engage in effective and civil political discourse.",doi: 10.1080/15512169.2013.835565,,,
