BibliographyType,ISBN,Identifier,Author,Title,Journal,Volume,Number,Month,Pages,Year,Address,Note,URL,Booktitle,Chapter,Edition,Series,Editor,Publisher,ReportType,Howpublished,Institution,Organizations,School,Annote,Abstract,Custom2,Custom3,Custom4,Custom5
7,,,"Schulz, Tobias & Baumgartner, Daniel",Volunteer Organizations: Odds or Obstacle for Small Business Formation in Rural Areas? Evidence from Swiss Municipalities,Regional Studies,47,4,April,597--612,2013,,,http://dx.doi.org/10.1080/00343404.2011.587799,Regional Studies,,,,,Routledge,,,,,,,"Schulz T. and Baumgartner D. Volunteer organizations: odds or obstacle for small business formation in rural areas? Evidence from Swiss municipalities, Regional Studies. Rural development strategies often claim to stimulate new firm foundations, for example, by supporting locally active volunteer organizations for economic development. Based on survey data from 254 rural Swiss municipalities, this paper analyses the influence of different types of volunteer organizations on new firm foundations by applying a zero-inflated Poisson regression approach. The results suggest that, generally, a higher number of volunteer organizations positively influence the foundation of local firms. Too many ?bonding? associations for economic development, however, lead to decreasing foundations. Exclusive support of organizations for economic development is thus not effective for stimulating new firm foundations in rural areas. Schulz T. and Baumgartner D. ??????????????????????????????????????????????????????????????????????????????????? 254 ????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????? ???????????????????????????????? Schulz T. et Baumgartner D. Les organisations bénévoles: des atouts ou des inconvénients pour la création des petites entreprises en zone rurale? Des preuves provenant des municipalités suisses, Regional Studies. La politique d'aménagement du territoire en faveur des zones rurales prétend souvent encourager la création d'entreprise, par exemple, en soutenant des organisations bénévoles pour le développement économique qui jouent un rôle actif sur le plan local. Puisant dans des enquêtes auprès de 254 municipalités rurales suisses, cet article cherche à analyser l'influence de divers genres d'organisations bénévoles sur la création de nouvelles entreprises en appliquant une régression du type Poisson d'ordre zéro. En règle générale, les résultats laissent supposer qu'un nombre non-négligeable d'organisations bénévoles influent de façon positive sur la création d'entreprises locales. Cependant, trop d'organisations ?affectives? pour le développement économique entraînent une baisse du nombre d?établissements. Il s'avère, donc, que le soutien exclusif en faveur des organisations pour le développement économique ne réussit pas à encourager la création de nouvelles entreprises en zone rurale. Esprit d'entreprise?Création de petites entreprises?Régions périphériques?Suisse?Engagement municipal?Organisations bénévoles?Capital social Schulz T. und Baumgartner D. Freiwilligenorganisationen: Chance oder Hindernis für Unternehmensgründungen im ländlichen Raum? Evidenz aus Schweizer Gemeinden, Regional Studies. Ländliche Entwicklungsstrategien zielen oft darauf ab, Unternehmensgründungen zu fördern, beispielsweise durch die Unterstützung lokaler, auf die wirtschaftliche Entwicklung gerichteter Organisationen. Basierend auf Umfragedaten aus 254 ländlichen Schweizer Gemeinden untersucht dieser Beitrag den Einfluss verschiedener Typen von Freiwilligenorganisationen auf Unternehmensgründungen mittels einer ?zero-inflated? Poisson-Regression. Die Ergebnisse zeigen, dass eine höhere Zahl von Freiwilligenorganisationen die Anzahl der Unternehmensgründungen generell positiv beeinflusst. Allerdings führt eine zu hohe Zahl ?abgrenzender? und auf die wirtschaftliche Entwicklung fokussierter Organisationen zu weniger Unternehmensgründungen. Die ausschliessliche Förderung von Organisationen für wirtschaftliche Entwicklung ist daher zur Unterstützung von Unternehmensgründungen im ländlichen Raum nicht effektiv. Unternehmertum?Unternehmensgründungen?Nichtkernregionen?Schweiz?Bürgerbeteiligung?Freiwilligenorganisation?Sozialkapital Schulz T. y Baumgartner D. Organizaciones de voluntarios: ¿oportunidades u obstáculos para la creación de pequeños negocios en áreas rurales? Ejemplos de municipios de Suiza, Regional Studies. Las estrategias del desarrollo rural pretenden muchas veces estimular la formación de nuevas empresas, por ejemplo, apoyando a organizaciones de voluntarios localmente activas para el desarrollo económico. Basándonos en los datos recabados en estudios sobre 254 municipios suizos de áreas rurales, en este artículo analizamos cómo influyen los diferentes tipos de organizaciones de voluntarios en la formación de nuevas empresas al aplicar el modelo de regresión de Poisson con ceros aumentados. Los resultados indican que, en general, el hecho de que exista un mayor número de organizaciones de voluntarios influye positivamente en la formación de empresas locales. Sin embargo, un número demasiado alto de asociaciones delimitadas para el desarrollo económico conduce a una disminución en la creación de empresas. Por consiguiente, el apoyo exclusivo de las organizaciones para el desarrollo económico no es eficaz para estimular la formación de nuevas empresas en áreas rurales. Empresariado?Creación de pequeños negocios?Regiones no centrales?Suiza?Compromiso cívico?Organización de voluntarios?Capital social Schulz T. and Baumgartner D. Volunteer organizations: odds or obstacle for small business formation in rural areas? Evidence from Swiss municipalities, Regional Studies. Rural development strategies often claim to stimulate new firm foundations, for example, by supporting locally active volunteer organizations for economic development. Based on survey data from 254 rural Swiss municipalities, this paper analyses the influence of different types of volunteer organizations on new firm foundations by applying a zero-inflated Poisson regression approach. The results suggest that, generally, a higher number of volunteer organizations positively influence the foundation of local firms. Too many ?bonding? associations for economic development, however, lead to decreasing foundations. Exclusive support of organizations for economic development is thus not effective for stimulating new firm foundations in rural areas. Schulz T. and Baumgartner D. ??????????????????????????????????????????????????????????????????????????????????? 254 ????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????? ???????????????????????????????? Schulz T. et Baumgartner D. Les organisations bénévoles: des atouts ou des inconvénients pour la création des petites entreprises en zone rurale? Des preuves provenant des municipalités suisses, Regional Studies. La politique d'aménagement du territoire en faveur des zones rurales prétend souvent encourager la création d'entreprise, par exemple, en soutenant des organisations bénévoles pour le développement économique qui jouent un rôle actif sur le plan local. Puisant dans des enquêtes auprès de 254 municipalités rurales suisses, cet article cherche à analyser l'influence de divers genres d'organisations bénévoles sur la création de nouvelles entreprises en appliquant une régression du type Poisson d'ordre zéro. En règle générale, les résultats laissent supposer qu'un nombre non-négligeable d'organisations bénévoles influent de façon positive sur la création d'entreprises locales. Cependant, trop d'organisations ?affectives? pour le développement économique entraînent une baisse du nombre d?établissements. Il s'avère, donc, que le soutien exclusif en faveur des organisations pour le développement économique ne réussit pas à encourager la création de nouvelles entreprises en zone rurale. Esprit d'entreprise?Création de petites entreprises?Régions périphériques?Suisse?Engagement municipal?Organisations bénévoles?Capital social Schulz T. und Baumgartner D. Freiwilligenorganisationen: Chance oder Hindernis für Unternehmensgründungen im ländlichen Raum? Evidenz aus Schweizer Gemeinden, Regional Studies. Ländliche Entwicklungsstrategien zielen oft darauf ab, Unternehmensgründungen zu fördern, beispielsweise durch die Unterstützung lokaler, auf die wirtschaftliche Entwicklung gerichteter Organisationen. Basierend auf Umfragedaten aus 254 ländlichen Schweizer Gemeinden untersucht dieser Beitrag den Einfluss verschiedener Typen von Freiwilligenorganisationen auf Unternehmensgründungen mittels einer ?zero-inflated? Poisson-Regression. Die Ergebnisse zeigen, dass eine höhere Zahl von Freiwilligenorganisationen die Anzahl der Unternehmensgründungen generell positiv beeinflusst. Allerdings führt eine zu hohe Zahl ?abgrenzender? und auf die wirtschaftliche Entwicklung fokussierter Organisationen zu weniger Unternehmensgründungen. Die ausschliessliche Förderung von Organisationen für wirtschaftliche Entwicklung ist daher zur Unterstützung von Unternehmensgründungen im ländlichen Raum nicht effektiv. Unternehmertum?Unternehmensgründungen?Nichtkernregionen?Schweiz?Bürgerbeteiligung?Freiwilligenorganisation?Sozialkapital Schulz T. y Baumgartner D. Organizaciones de voluntarios: ¿oportunidades u obstáculos para la creación de pequeños negocios en áreas rurales? Ejemplos de municipios de Suiza, Regional Studies. Las estrategias del desarrollo rural pretenden muchas veces estimular la formación de nuevas empresas, por ejemplo, apoyando a organizaciones de voluntarios localmente activas para el desarrollo económico. Basándonos en los datos recabados en estudios sobre 254 municipios suizos de áreas rurales, en este artículo analizamos cómo influyen los diferentes tipos de organizaciones de voluntarios en la formación de nuevas empresas al aplicar el modelo de regresión de Poisson con ceros aumentados. Los resultados indican que, en general, el hecho de que exista un mayor número de organizaciones de voluntarios influye positivamente en la formación de empresas locales. Sin embargo, un número demasiado alto de asociaciones delimitadas para el desarrollo económico conduce a una disminución en la creación de empresas. Por consiguiente, el apoyo exclusivo de las organizaciones para el desarrollo económico no es eficaz para estimular la formación de nuevas empresas en áreas rurales. Empresariado?Creación de pequeños negocios?Regiones no centrales?Suiza?Compromiso cívico?Organización de voluntarios?Capital social",doi: 10.1080/00343404.2011.587799,,,
7,,,"Tsourtou, Vasiliki; Hatzinikolaou, Korina & Chatzinikolaou, Christina","Action research with children and adolescents working on the streets of Athens, Greece",Development in Practice,24,3,April,313--326,2014,,,http://dx.doi.org/10.1080/09614524.2014.899996,Development in Practice,,,,,Routledge,,,,,,,"In fieldwork with children and adolescents working on the streets of Athens, Greece, the authors applied a multidisciplinary methodology, through which participants were empowered to articulate their own voice. This article discusses some indicant themes which emerged through participants' narrations and through their active engagement in Theatre-for-Development: (1) the role of family attachment and social networks promoting the continuity of children's cultural identity; (2) their perception of working on the streets as a vital need to contribute to family income; and (3) the way young subjects resituated themselves both in their relation with the mainstream culture and within their own culture. In fieldwork with children and adolescents working on the streets of Athens, Greece, the authors applied a multidisciplinary methodology, through which participants were empowered to articulate their own voice. This article discusses some indicant themes which emerged through participants' narrations and through their active engagement in Theatre-for-Development: (1) the role of family attachment and social networks promoting the continuity of children's cultural identity; (2) their perception of working on the streets as a vital need to contribute to family income; and (3) the way young subjects resituated themselves both in their relation with the mainstream culture and within their own culture.",doi: 10.1080/09614524.2014.899996,,,
7,,,"Wade, Alex","Dots, fruit, speed and pills: the Happy Consciousness of Pac-Man",Journal for Cultural Research,19,3,July,248--261,2015,,,http://dx.doi.org/10.1080/14797585.2015.1021991,Journal for Cultural Research,,,,,Routledge,,,,,,,"Spanning 30 years and 40 individual videogames across a range of platforms, Pac-Man is one of the most recognizable of all videogame characters and a pop?culture icon. In spite of its widespread popularity, the game receives little sustained academic engagement or analysis. In an attempt to address this, the paper argues that in its classic iterations Pac-Man generates complex notions of space and time which are indicative of changing cultural, ethical and political considerations in wider society. This is explored through recourse to Borges? work on labyrinths, Bauman?s discussion of the ethical position of videogames, Poole?s rejoinder and Ritzer?s critique of consumerism, ultimately arguing that the dynamics, themes and leitmotifs evident in Pac-Man are experienced by gamers, consumers and citizens described in Marcuse?s One Dimensional Society, whereby the welfare and warfare state coalesce to generate the Happy Consciousness. Spanning 30 years and 40 individual videogames across a range of platforms, Pac-Man is one of the most recognizable of all videogame characters and a pop?culture icon. In spite of its widespread popularity, the game receives little sustained academic engagement or analysis. In an attempt to address this, the paper argues that in its classic iterations Pac-Man generates complex notions of space and time which are indicative of changing cultural, ethical and political considerations in wider society. This is explored through recourse to Borges? work on labyrinths, Bauman?s discussion of the ethical position of videogames, Poole?s rejoinder and Ritzer?s critique of consumerism, ultimately arguing that the dynamics, themes and leitmotifs evident in Pac-Man are experienced by gamers, consumers and citizens described in Marcuse?s One Dimensional Society, whereby the welfare and warfare state coalesce to generate the Happy Consciousness.",doi: 10.1080/14797585.2015.1021991,,,
7,,,"Wentworth, Lesley & Makokera, Catherine Grant",Private sector participation in infrastructure for development,South African Journal of International Affairs,22,3,July,325--341,2015,,,http://dx.doi.org/10.1080/10220461.2015.1081568,South African Journal of International Affairs,,,,,Routledge,,,,,,,"This article reflects on the variety of finance sources to African countries, including aid flows, remittances, development finance, private equity and bonds and foreign direct investment. In order to address the poverty challenge, estimated at about $66 billion annually, these finances must be applied appropriately in various economic sectors, in particular the infrastructure sectors. These include both physical assets (transport, energy, water and sanitation and information and communications) and social services (hospitals and clinics, education and low-income housing). Governments are ultimately responsible for ensuring access to infrastructure for their citizens. However, developing-country governments are unable to address the infrastructure backlogs, let alone develop new assets, especially in the least developed countries in Africa. Governments rely on alliances with international partners, development finance institutions and, importantly, the private sector. However, the rules of engagement with the private sector need to be redefined, with proper emphasis on bringing affordable yet quality access to poorer communities. This article reflects on the variety of finance sources to African countries, including aid flows, remittances, development finance, private equity and bonds and foreign direct investment. In order to address the poverty challenge, estimated at about $66 billion annually, these finances must be applied appropriately in various economic sectors, in particular the infrastructure sectors. These include both physical assets (transport, energy, water and sanitation and information and communications) and social services (hospitals and clinics, education and low-income housing). Governments are ultimately responsible for ensuring access to infrastructure for their citizens. However, developing-country governments are unable to address the infrastructure backlogs, let alone develop new assets, especially in the least developed countries in Africa. Governments rely on alliances with international partners, development finance institutions and, importantly, the private sector. However, the rules of engagement with the private sector need to be redefined, with proper emphasis on bringing affordable yet quality access to poorer communities.",doi: 10.1080/10220461.2015.1081568,,,
7,,,"Whyte, Jennifer; Lindkvist, Carmel & Jaradat, Suha",Passing the baton? Handing over digital data from the project to operations,Engineering Project Organization Journal,,,January,1--14,2016,,,http://dx.doi.org/10.1080/21573727.2015.1115396,Engineering Project Organization Journal,,,,,Taylor & Francis,,,,,,,"ABSTRACTFrom fieldwork conducted ahead of the London Olympic Games, we develop new understanding of how organizations hand over digital data from the project to operations. Prior research explains how practitioners negotiate meaning across boundaries in ongoing work. However, it gives little attention to hand-over, where one group disengages as another engages. We use the analogy of the baton pass in a relay race to articulate how hand-over requires attention to sequence, timing, passing technique and communication within a time-constrained window of opportunity. In our case study, the project delivery team transfer responsibility for sports venues and other facilities, and their associated digital data, to Games operators. We show how delivery professionals both project the nature of future work; and probe how meanings will be interpreted. They seek to extend the window to discuss and negotiate meaning with operators. Our study contributes to research on engineering projects and on the coordination of knowledge work by articulating the baton pass, window of opportunity and projection and probing activities involved in hand-over. Understanding and improving the hand-over of digital data from the project to operations is important to enable owners and operators to better manage built infrastructure. ABSTRACTFrom fieldwork conducted ahead of the London Olympic Games, we develop new understanding of how organizations hand over digital data from the project to operations. Prior research explains how practitioners negotiate meaning across boundaries in ongoing work. However, it gives little attention to hand-over, where one group disengages as another engages. We use the analogy of the baton pass in a relay race to articulate how hand-over requires attention to sequence, timing, passing technique and communication within a time-constrained window of opportunity. In our case study, the project delivery team transfer responsibility for sports venues and other facilities, and their associated digital data, to Games operators. We show how delivery professionals both project the nature of future work; and probe how meanings will be interpreted. They seek to extend the window to discuss and negotiate meaning with operators. Our study contributes to research on engineering projects and on the coordination of knowledge work by articulating the baton pass, window of opportunity and projection and probing activities involved in hand-over. Understanding and improving the hand-over of digital data from the project to operations is important to enable owners and operators to better manage built infrastructure.",doi: 10.1080/21573727.2015.1115396,,,
7,,,"Wieser, Bernhard",The Microphysics of Accountability,Accountability in Research,18,3,May,163--180,2011,,,http://www.tandfonline.com/doi/abs/10.1080/08989621.2011.575034,Accountability in Research,,,,,Taylor & Francis,,,,,,,"How is it possible to deploy the law to create and perform accountability? To answer this question, I address the argumentative function of the law in order to legitimize genetic medicine. Using interview data, I will in particular elaborate on how medical experts strive to convince interviewing social scientists that their own professional action is above all ethical reproach. For this purpose, medical experts capitalize on the law in specific ways. It is the aim of this article to expound exactly how this happens during qualitative research interviews. The analysis of the interview data is informed by the works of Sheila Jasanoff and Michel Foucault. The former provides an instructive conceptual background for demonstrating how the law serves as an important element of accountability practices. The latter is known for his plea not to understand the law in repressive terms. Accordingly, the law does not prohibit specific medical practices, but in a specific sense it rather makes medical practice socially robust. Based on qualitative analysis of interview data, I conclude that referring to the law allows experts of genetic medicine to evade engaging with ethical and social aspects of their work. The law was rhetorically utilized to bring a discussion on such issues to a communicative closure. For that purpose, the existence of the law was presented as proof that undesirable practices would not be possible and consequently further discussions of the matter would be unnecessary. The law allows medical experts to transfer ethical problems to other places and actors and also to promote their professional interests. How is it possible to deploy the law to create and perform accountability? To answer this question, I address the argumentative function of the law in order to legitimize genetic medicine. Using interview data, I will in particular elaborate on how medical experts strive to convince interviewing social scientists that their own professional action is above all ethical reproach. For this purpose, medical experts capitalize on the law in specific ways. It is the aim of this article to expound exactly how this happens during qualitative research interviews. The analysis of the interview data is informed by the works of Sheila Jasanoff and Michel Foucault. The former provides an instructive conceptual background for demonstrating how the law serves as an important element of accountability practices. The latter is known for his plea not to understand the law in repressive terms. Accordingly, the law does not prohibit specific medical practices, but in a specific sense it rather makes medical practice socially robust. Based on qualitative analysis of interview data, I conclude that referring to the law allows experts of genetic medicine to evade engaging with ethical and social aspects of their work. The law was rhetorically utilized to bring a discussion on such issues to a communicative closure. For that purpose, the existence of the law was presented as proof that undesirable practices would not be possible and consequently further discussions of the matter would be unnecessary. The law allows medical experts to transfer ethical problems to other places and actors and also to promote their professional interests.",doi: 10.1080/08989621.2011.575034,,,
7,,,"Xia, Bo; Zuo, Jian; Skitmore, Martin; Chen, Qing & Rarasati, Ayomi","Sustainable retirement village for older people: a case study in Brisbane, Australia",International Journal of Strategic Property Management,19,2,April,149--158,2015,,,http://dx.doi.org/10.3846/1648715X.2015.1029564,International Journal of Strategic Property Management,,,,,Taylor & Francis,,,,,,,"ABSTRACTRetirement villages are regarded as a viable accommodation option for the ever increasing ageing population in Australia. This paper aims to identify sustainability features and practices adopted in retirement villages and associated benefits to improve the life quality of older people. A case study of an existing retirement village 10 kms from Brisbane CBD was conducted involving a series of interviews with the village managers and residents together with documents relating to the village's operations and activities. The environmentally friendly features that were incorporated into the development mainly include green design for the site and floor plan and waste management in daily operation. More importantly, a variety of facilities are provided to strengthen the social engagement and interactions among the residents. Additionally, different daily services are provided to assist independent living and improve the health conditions of residents. Also, the relatively low vacancy rate in this village indicates that these sustainability features offer good value of money for the residents. The paper provides a first look at sustainable retirement villages in terms of triple bottom line sustainability with emphasis on social aspects, reveals the importance in maintaining an appropriate balance, and provides examples of how this can be achieved in practice. ABSTRACTRetirement villages are regarded as a viable accommodation option for the ever increasing ageing population in Australia. This paper aims to identify sustainability features and practices adopted in retirement villages and associated benefits to improve the life quality of older people. A case study of an existing retirement village 10 kms from Brisbane CBD was conducted involving a series of interviews with the village managers and residents together with documents relating to the village's operations and activities. The environmentally friendly features that were incorporated into the development mainly include green design for the site and floor plan and waste management in daily operation. More importantly, a variety of facilities are provided to strengthen the social engagement and interactions among the residents. Additionally, different daily services are provided to assist independent living and improve the health conditions of residents. Also, the relatively low vacancy rate in this village indicates that these sustainability features offer good value of money for the residents. The paper provides a first look at sustainable retirement villages in terms of triple bottom line sustainability with emphasis on social aspects, reveals the importance in maintaining an appropriate balance, and provides examples of how this can be achieved in practice.",doi: 10.3846/1648715X.2015.1029564,,,
7,,,"Xu, Weiai Wayne & Feng, Miao",Talking to the Broadcasters on Twitter: Networked Gatekeeping in Twitter Conversations with Journalists,Journal of Broadcasting & Electronic Media,58,3,July,420--437,2014,,,http://dx.doi.org/10.1080/08838151.2014.935853,Journal of Broadcasting & Electronic Media,,,,,Routledge,,,,,,,"Drawing upon the theory of networked gatekeeping, this study describes how citizens engage in Twitter conversations with journalists and illustrates the power dynamic between traditional gatekeepers (journalists) and the gated (news audience). The power dynamic is discussed along four attributes of the gated?political power, information production ability, relationship with gatekeepers, and information alternatives. Results show that citizens interacted with gatekeepers by sharing information/opinion, social chats, and self-serving promotion of individual opinions and agendas. Politically active citizens interacted more often with journalists who share similar ideology. The citizens have varying degrees of political power, reflected by their different levels of involvement and influence in political discourse online. The implications for gatekeeping are also addressed. Drawing upon the theory of networked gatekeeping, this study describes how citizens engage in Twitter conversations with journalists and illustrates the power dynamic between traditional gatekeepers (journalists) and the gated (news audience). The power dynamic is discussed along four attributes of the gated?political power, information production ability, relationship with gatekeepers, and information alternatives. Results show that citizens interacted with gatekeepers by sharing information/opinion, social chats, and self-serving promotion of individual opinions and agendas. Politically active citizens interacted more often with journalists who share similar ideology. The citizens have varying degrees of political power, reflected by their different levels of involvement and influence in political discourse online. The implications for gatekeeping are also addressed.",doi: 10.1080/08838151.2014.935853,,,
7,,,"Yeung, Rikkie L. K.; Li, Anthony H. F. & Hung, Samuel K.",Monetising social and environmental costs in infrastructure evaluation: the case of Hong Kong’s third international airport runway,Asia Pacific Journal of Public Administration,37,3,July,207--215,2015,,,http://dx.doi.org/10.1080/23276665.2015.1075530,Asia Pacific Journal of Public Administration,,,,,Routledge,,,,,,,"Traditionally, governments have been inclined to make economic progress at the expense of social and environmental well-being. Since the 1980s, there have been calls for governments to pursue development in a sustainable way by considering the social and environmental impacts of any infrastructure projects in addition to their concern about economic benefits. In 2010, the construction of the third runway at the Hong Kong International Airport was proposed at an infrastructure cost unprecedented in Hong Kong?s history. This research note uses this development as a case to demonstrate how social and environmental impacts can be monetised by the innovative application of social return on investment (SROI) as weighed against economic benefits in the same currency. It identifies climate change, aviation noise, and damage to the habitat of Chinese white dolphins as impacts from the proposed runway. These impacts are converted into monetary costs under the SROI approach with particular attention to the use of proxies, stakeholder engagement, and the development of various scenarios. Limitations of the analysis and future research directions are discussed. Traditionally, governments have been inclined to make economic progress at the expense of social and environmental well-being. Since the 1980s, there have been calls for governments to pursue development in a sustainable way by considering the social and environmental impacts of any infrastructure projects in addition to their concern about economic benefits. In 2010, the construction of the third runway at the Hong Kong International Airport was proposed at an infrastructure cost unprecedented in Hong Kong?s history. This research note uses this development as a case to demonstrate how social and environmental impacts can be monetised by the innovative application of social return on investment (SROI) as weighed against economic benefits in the same currency. It identifies climate change, aviation noise, and damage to the habitat of Chinese white dolphins as impacts from the proposed runway. These impacts are converted into monetary costs under the SROI approach with particular attention to the use of proxies, stakeholder engagement, and the development of various scenarios. Limitations of the analysis and future research directions are discussed.",doi: 10.1080/23276665.2015.1075530,,,
7,,,"Yu, Tianqi","Camera activism in contemporary People's Republic of China: provocative documentation, first person confrontation, and collective force in Ai Weiwei's Lao Ma Ti Hua",Studies in Documentary Film,9,1,January,55--68,2015,,,http://dx.doi.org/10.1080/17503280.2014.1002251,Studies in Documentary Film,,,,,Routledge,,,,,,,"Ai Weiwei's film Lao Ma Ti Hua (aka Disturbing the Peace, 2009) is one of the most influential activist documentaries that emerged during the aftermath of Sichuan earthquake in 2009. The film relates to Ai's ?Public Citizen Investigation Project?, which gathers many volunteers to explore the substandard ?tofu construction? of school buildings that took thousands of children's lives when they collapsed in the earthquake. In August 2009, Ai's group went to Chengdu court to support another independent investigator, writer, and environmentalist Tan Zuoren who was prosecuted for subversion of state power. The night before the trial, Ai was beaten by secret security agents and the group was stopped from going to the court. The film subsequently records the group searching for an official explanation from the authorities. Whilst acknowledging the power of the film in constructing a collective political subjectivity, and the discursive effect through screenings and discussions raised, this paper focuses on the very action of proactive, activist documentation of one's witness to engage with fellow participants as well as viewer followers through digital camera. Under the theoretical framework of participatory culture, I propose the term camera activism to understand the camera-enabled individual participation into activism as a form of socio-political intervention. The paper also analyses some of Ai's problematic actions as a charismatic celebrity, which sometimes overshadow and obscure the complexity of resistance by Chinese individuals within China, thereby neglecting full recognition of the complex collective forces which support Ai. Nevertheless, ?camera activism? demonstrated in the making of Lao Ma Ti Hua reflects, and has the potential to reshape, the political landscape in twenty-first century China. The cinematic highlight of ?I?, confronting and eye-witnessing what happens through the utilization of digital technologies positions ?camera activism? as an important part of China's iGeneration cinema culture. Ai Weiwei's film Lao Ma Ti Hua (aka Disturbing the Peace, 2009) is one of the most influential activist documentaries that emerged during the aftermath of Sichuan earthquake in 2009. The film relates to Ai's ?Public Citizen Investigation Project?, which gathers many volunteers to explore the substandard ?tofu construction? of school buildings that took thousands of children's lives when they collapsed in the earthquake. In August 2009, Ai's group went to Chengdu court to support another independent investigator, writer, and environmentalist Tan Zuoren who was prosecuted for subversion of state power. The night before the trial, Ai was beaten by secret security agents and the group was stopped from going to the court. The film subsequently records the group searching for an official explanation from the authorities. Whilst acknowledging the power of the film in constructing a collective political subjectivity, and the discursive effect through screenings and discussions raised, this paper focuses on the very action of proactive, activist documentation of one's witness to engage with fellow participants as well as viewer followers through digital camera. Under the theoretical framework of participatory culture, I propose the term camera activism to understand the camera-enabled individual participation into activism as a form of socio-political intervention. The paper also analyses some of Ai's problematic actions as a charismatic celebrity, which sometimes overshadow and obscure the complexity of resistance by Chinese individuals within China, thereby neglecting full recognition of the complex collective forces which support Ai. Nevertheless, ?camera activism? demonstrated in the making of Lao Ma Ti Hua reflects, and has the potential to reshape, the political landscape in twenty-first century China. The cinematic highlight of ?I?, confronting and eye-witnessing what happens through the utilization of digital technologies positions ?camera activism? as an important part of China's iGeneration cinema culture.",doi: 10.1080/17503280.2014.1002251,,,
