BibliographyType,ISBN,Identifier,Author,Title,Journal,Volume,Number,Month,Pages,Year,Address,Note,URL,Booktitle,Chapter,Edition,Series,Editor,Publisher,ReportType,Howpublished,Institution,Organizations,School,Annote,Abstract,Custom2,Custom3,Custom4,Custom5
7,,,"Lai, Horng-Ji","Examining civil servants’ decisions to use Web 2.0 tools for learning, based on the decomposed theory of planned behavior",Interactive Learning Environments,,,January,1--11,2016,,,http://dx.doi.org/10.1080/10494820.2015.1121879,Interactive Learning Environments,,,,,Routledge,,,,,,,"ABSTRACTThe purpose of this study was to investigate the decisions of civil servants to use Web 2.0 applications while engaging in online learning. The participants were 439 civil servants enrolled in asynchronous online learning programs, using an e-learning portal provided by Taiwan's Regional Civil Service Development Institute. The participants completed a questionnaire which measured their responses to 12 constructs (perceived usefulness, perceived ease of use, compatibility, peer influence, superior influence, self-efficacy, facilitating conditions, attitude, subjective norm, perceived behavior control, behavior intention, and behavior) based on the decomposed theory of planned behavior. The research results revealed that the participants? perceived usefulness of online learning was the strongest predictor affecting their attitude. Peer influence was also the primary factor influencing their subjective norm. The construct of self-efficacy appeared to be the most important element determining their perceived behavioral control. Also, the results of the path analysis showed that the participants? attitude was the strongest indicator of their behavior intention to use Web 2.0 applications, followed by the perceived behavior control and subjective norm. Theoretical and practical implications and recommendations are provided based on the results of the study. ABSTRACTThe purpose of this study was to investigate the decisions of civil servants to use Web 2.0 applications while engaging in online learning. The participants were 439 civil servants enrolled in asynchronous online learning programs, using an e-learning portal provided by Taiwan's Regional Civil Service Development Institute. The participants completed a questionnaire which measured their responses to 12 constructs (perceived usefulness, perceived ease of use, compatibility, peer influence, superior influence, self-efficacy, facilitating conditions, attitude, subjective norm, perceived behavior control, behavior intention, and behavior) based on the decomposed theory of planned behavior. The research results revealed that the participants? perceived usefulness of online learning was the strongest predictor affecting their attitude. Peer influence was also the primary factor influencing their subjective norm. The construct of self-efficacy appeared to be the most important element determining their perceived behavioral control. Also, the results of the path analysis showed that the participants? attitude was the strongest indicator of their behavior intention to use Web 2.0 applications, followed by the perceived behavior control and subjective norm. Theoretical and practical implications and recommendations are provided based on the results of the study.",doi: 10.1080/10494820.2015.1121879,,,
7,,,"Lam, Busayawan; Chen, Yu Ping; Whittle, Jon; Binner, Jane & Lawlor-Wright, Therese",Better Service Design for Greater Civic Engagement,The Design Journal,18,1,March,31--55,2015,,,http://www.tandfonline.com/doi/abs/10.2752/175630615X14135446523224,The Design Journal,,,,,Routledge,,,,,,,"ABSTRACTGenerally, people have a good understanding of their local areas. Hence, encouraging them to share this tacit knowledge with local authorities, urban designers and city planners could help improve the quality of public space design significantly. However, persuading people to share their concerns/ideas about their areas, especially through a digital platform, presents a real challenge. One of the main barriers is a lack of trust in the public feedback system. Thus, this research investigates relationships between online trust and service design in order to provide a guideline on how to design the feedback system that addresses users' practical and emotional requirements. A mixed-methods approach was employed to identify key factors affecting online trust and their implications on service design. Six key factors affecting online trust were identified and combined to form a basis for service design guidelines. The outcomes show that service design can support all components required to build trust. ABSTRACTGenerally, people have a good understanding of their local areas. Hence, encouraging them to share this tacit knowledge with local authorities, urban designers and city planners could help improve the quality of public space design significantly. However, persuading people to share their concerns/ideas about their areas, especially through a digital platform, presents a real challenge. One of the main barriers is a lack of trust in the public feedback system. Thus, this research investigates relationships between online trust and service design in order to provide a guideline on how to design the feedback system that addresses users' practical and emotional requirements. A mixed-methods approach was employed to identify key factors affecting online trust and their implications on service design. Six key factors affecting online trust were identified and combined to form a basis for service design guidelines. The outcomes show that service design can support all components required to build trust.",doi: 10.2752/175630615X14135446523224,,,
7,,,"Lerner, Richard M.; Johnson, Sara K.; Wang, Jun; Ferris, Kaitlyn A. & Hershberg, Rachel M.","The Study of the Development of Civic Engagement Within Contemporary Developmental Science: Theory, Method, and Application",Research in Human Development,12,1-2,April,149--156,2015,,,http://dx.doi.org/10.1080/15427609.2015.1013759,Research in Human Development,,,,,Routledge,,,,,,,"Within contemporary developmental science, models derived from relational developmental systems metatheory emphasize that the basic process involved in the ontogeny of civic engagement involves mutually-influential and beneficial relations between the developing individual and his or her complex and changing social, cultural, and physical contexts (represented as individual ? ? context relations). The authors suggest that research on the development of civic engagement should be theoretically predicated, use change-sensitive, longitudinal methods, and be comparative across time and place. Using these facets of scholarship as a lens, we discuss the contributions to this special issue. We conclude that the present set of studies provides a useful basis for future research and applications aimed at understanding and promoting individuals? civic contributions, and their support of social organizations promoting individual thriving and freedom, liberty, and social justice. Within contemporary developmental science, models derived from relational developmental systems metatheory emphasize that the basic process involved in the ontogeny of civic engagement involves mutually-influential and beneficial relations between the developing individual and his or her complex and changing social, cultural, and physical contexts (represented as individual ? ? context relations). The authors suggest that research on the development of civic engagement should be theoretically predicated, use change-sensitive, longitudinal methods, and be comparative across time and place. Using these facets of scholarship as a lens, we discuss the contributions to this special issue. We conclude that the present set of studies provides a useful basis for future research and applications aimed at understanding and promoting individuals? civic contributions, and their support of social organizations promoting individual thriving and freedom, liberty, and social justice.",doi: 10.1080/15427609.2015.1013759,,,
7,,,"Macnamara, Jim","The Quadrivium of Online Public Consultation: Policy, Culture, Resources, Technology",Australian Journal of Political Science,45,2,June,227--244,2010,,,http://www.tandfonline.com/doi/abs/10.1080/10361141003736141,Australian Journal of Political Science,,,,,Routledge,,,,,,,"Concerned by declining interest, trust, and participation by citizens in democratic politics, governments and political institutions worldwide are turning to the internet in attempts to revitalise democracy through online public consultation and citizen participation, referred to as e-democracy or ?government 2.0?. This paper reports research into the planning and conduct of a series of online public consultation trials launched by the Australian federal government in late 2008, and it compares and contrasts Australian experiences with international e-democracy developments, including the Obama presidential campaign and findings of the Digital Dialogues review of online technologies to enhance citizen engagement in the UK, the UK Power of Information Task Force review, and experiments conducted as part of the MIT Deliberatorium. This paper presents qualitative analysis of findings in 10 areas, which it argues can be further grouped into four main areas of management focus of which technology, often the major topic of discussion, is important but less significant than policy, culture and resources. Concerned by declining interest, trust, and participation by citizens in democratic politics, governments and political institutions worldwide are turning to the internet in attempts to revitalise democracy through online public consultation and citizen participation, referred to as e-democracy or ?government 2.0?. This paper reports research into the planning and conduct of a series of online public consultation trials launched by the Australian federal government in late 2008, and it compares and contrasts Australian experiences with international e-democracy developments, including the Obama presidential campaign and findings of the Digital Dialogues review of online technologies to enhance citizen engagement in the UK, the UK Power of Information Task Force review, and experiments conducted as part of the MIT Deliberatorium. This paper presents qualitative analysis of findings in 10 areas, which it argues can be further grouped into four main areas of management focus of which technology, often the major topic of discussion, is important but less significant than policy, culture and resources.",doi: 10.1080/10361141003736141,,,
7,,,"Macnamara, Jim; Sakinofsky, Phyllis & Beattie, Jenni",E-electoral Engagement: How Governments Use Social Media to Engage Voters,Australian Journal of Political Science,47,4,December,623--639,2012,,,http://dx.doi.org/10.1080/10361146.2012.731491,Australian Journal of Political Science,,,,,Routledge,,,,,,,"Governments worldwide are increasingly attempting to use the internet to engage citizens. After an initial focus on delivery of information and services via what technologists call Web 1.0, strategies referred to as ?Government 2.0? and e-democracy have turned attention to the use of interactive Web 2.0-based ?social media? to engage citizens in consultation and participation to redress a concerning ?democratic deficit? and reinvigorate the public sphere. Even in countries with compulsory voting, such as Australia, electoral enrolment, voter turnout and formal voting are declining. Much focus has been given to expedient political use of social media during election campaigns, but an understudied area is how disengaged citizens and youth can be encouraged to engage or re-engage in democratic participation on an ongoing basis. This article reports analysis of initiatives by national, state and territory electoral commissions in Australia and New Zealand to use social media to engage citizens in political participation. Governments worldwide are increasingly attempting to use the internet to engage citizens. After an initial focus on delivery of information and services via what technologists call Web 1.0, strategies referred to as ?Government 2.0? and e-democracy have turned attention to the use of interactive Web 2.0-based ?social media? to engage citizens in consultation and participation to redress a concerning ?democratic deficit? and reinvigorate the public sphere. Even in countries with compulsory voting, such as Australia, electoral enrolment, voter turnout and formal voting are declining. Much focus has been given to expedient political use of social media during election campaigns, but an understudied area is how disengaged citizens and youth can be encouraged to engage or re-engage in democratic participation on an ongoing basis. This article reports analysis of initiatives by national, state and territory electoral commissions in Australia and New Zealand to use social media to engage citizens in political participation.",doi: 10.1080/10361146.2012.731491,,,
7,,,"Mitchell, Katharyne & Elwood, Sarah",Engaging Students through Mapping Local History,Journal of Geography,111,4,July,148--157,2012,,,http://dx.doi.org/10.1080/00221341.2011.624189,Journal of Geography,,,,,Routledge,,,,,,,"Abstract This article argues that the integration of local history and geography through collaborative digital mapping can lead to greater interest in civic participation by early adolescent learners. In the study, twenty-nine middle school students were asked to research, represent, and discuss local urban sites of historical significance on an interactive Web platform. As students learned more about local community events, people, and historical forces, they became increasingly engaged with the material and enthusiastic about making connections to larger issues and processes. In the final session, students expressed interest in participating in their own communities through joining nonprofit organizations and educating others about community history and daily life. Abstract This article argues that the integration of local history and geography through collaborative digital mapping can lead to greater interest in civic participation by early adolescent learners. In the study, twenty-nine middle school students were asked to research, represent, and discuss local urban sites of historical significance on an interactive Web platform. As students learned more about local community events, people, and historical forces, they became increasingly engaged with the material and enthusiastic about making connections to larger issues and processes. In the final session, students expressed interest in participating in their own communities through joining nonprofit organizations and educating others about community history and daily life.",doi: 10.1080/00221341.2011.624189,,,
7,,,"Morgan, Edward Alexander & Grant-Smith, Deanna Chantal Cristina",Tales of science and defiance: the case for co-learning and collaboration in bridging the science/emotion divide in water recycling debates,Journal of Environmental Planning and Management,58,10,October,1770--1788,2015,,,http://dx.doi.org/10.1080/09640568.2014.954691,Journal of Environmental Planning and Management,,,,,Routledge,,,,,,,"Although science is generally assumed to be well integrated into rational decision-making models, it can be used to destabilise consultative processes, particularly when emotions are involved. Water policies are often seen as debates over technical and engineering issues, but can be highly controversial. Recycled water proposals, in particular, can create highly emotive conflicts. Through a case study regarding the rejection of recycled water proposals in the south-east Queensland, Australia, we explore the influence of science and emotions in contemporary water planning. We highlight the dangers inherent in promoting technical water planning issues at the expense of appropriate consideration of citizen concerns. Combining the science?policy interface and stakeholder engagement literatures, we advocate for collaborative decision-making processes that accommodate emotions and value judgements. A more collaborative stakeholder engagement model, founded on the principles of co-learning, has the potential to broaden the decision-making base and to promote better and more inclusive decision-making. Although science is generally assumed to be well integrated into rational decision-making models, it can be used to destabilise consultative processes, particularly when emotions are involved. Water policies are often seen as debates over technical and engineering issues, but can be highly controversial. Recycled water proposals, in particular, can create highly emotive conflicts. Through a case study regarding the rejection of recycled water proposals in the south-east Queensland, Australia, we explore the influence of science and emotions in contemporary water planning. We highlight the dangers inherent in promoting technical water planning issues at the expense of appropriate consideration of citizen concerns. Combining the science?policy interface and stakeholder engagement literatures, we advocate for collaborative decision-making processes that accommodate emotions and value judgements. A more collaborative stakeholder engagement model, founded on the principles of co-learning, has the potential to broaden the decision-making base and to promote better and more inclusive decision-making.",doi: 10.1080/09640568.2014.954691,,,
7,,,"Mpofu, Shepherd",When the subaltern speaks: citizen journalism and genocide ‘victims’’ voices online,African Journalism Studies,36,4,October,82--101,2015,,,http://dx.doi.org/10.1080/23743670.2015.1119491,African Journalism Studies,,,,,Routledge,,,,,,,"ABSTRACTUsing qualitative data drawn from newzimbabwe.com and a listserv comprising mostly Ndebele-speaking people of Zimbabwe, this article investigates how the Web 2.0 era has given subaltern voices platforms to discuss issues rendered taboo in authoritarian contexts. The study is anchored on the concept of the subaltern public sphere and the metaphor of the ?voice? in cyberspace. The subaltern, as used here, refers to those people who perceive themselves as excluded from mainstream power and economic activities. The study uses online observation and critical discourse analysis (CDA) to examine how ?Ndebeles? discuss the 1980s genocide and how citizen journalism has generally revolutionised their participation in debates silenced by the ruling elite. What strongly comes out from the discussants? interactions is that the genocide, which has not been addressed since it ?ended? with the signing of the Unity Accord in 1987, remains contentious as victims have not found closure. The study concludes that Web 2.0 has reconfigured subaltern communities? engagements with the traumatic genocide. ABSTRACTUsing qualitative data drawn from newzimbabwe.com and a listserv comprising mostly Ndebele-speaking people of Zimbabwe, this article investigates how the Web 2.0 era has given subaltern voices platforms to discuss issues rendered taboo in authoritarian contexts. The study is anchored on the concept of the subaltern public sphere and the metaphor of the ?voice? in cyberspace. The subaltern, as used here, refers to those people who perceive themselves as excluded from mainstream power and economic activities. The study uses online observation and critical discourse analysis (CDA) to examine how ?Ndebeles? discuss the 1980s genocide and how citizen journalism has generally revolutionised their participation in debates silenced by the ruling elite. What strongly comes out from the discussants? interactions is that the genocide, which has not been addressed since it ?ended? with the signing of the Unity Accord in 1987, remains contentious as victims have not found closure. The study concludes that Web 2.0 has reconfigured subaltern communities? engagements with the traumatic genocide.",doi: 10.1080/23743670.2015.1119491,,,
7,,,"Newman, Greg; Zimmerman, Don; Crall, Alycia; Laituri, Melinda; Graham, Jim & Stapel, Linda",User-friendly web mapping: lessons from a citizen science website,International Journal of Geographical Information Science,24,12,November,1851--1869,2010,,,http://dx.doi.org/10.1080/13658816.2010.490532,International Journal of Geographical Information Science,,,,,Taylor & Francis,,,,,,,"Citizen science websites are emerging as a common way for volunteers to collect and report geographic ecological data. Engaging the public in citizen science is challenging and, when involving online participation, data entry, and map use, becomes even more daunting. Given these new challenges, citizen science websites must be easy to use, result in positive overall satisfaction for many different users, support many different tasks, and ensure data quality. To begin reaching these goals, we built a geospatially enabled citizen science website, evaluated its usability, and gained experience by working with and listening to citizens using the website. We sought to determine general perceptions, discover potential problems, and iteratively improve website features. Although the website was rated positively overall, map-based tasks identified a wide range of problems. Given our results, we redesigned the website, improved the content, enhanced the ease of use, simplified the map interface, and added features. We discuss citizen science websites in relation to online Public Participation Geographic Information Systems, examine the role(s) websites may play in the citizen science research model, discuss how citizen science research advances GIScience, and offer guidelines to improve citizen-based web mapping applications. Citizen science websites are emerging as a common way for volunteers to collect and report geographic ecological data. Engaging the public in citizen science is challenging and, when involving online participation, data entry, and map use, becomes even more daunting. Given these new challenges, citizen science websites must be easy to use, result in positive overall satisfaction for many different users, support many different tasks, and ensure data quality. To begin reaching these goals, we built a geospatially enabled citizen science website, evaluated its usability, and gained experience by working with and listening to citizens using the website. We sought to determine general perceptions, discover potential problems, and iteratively improve website features. Although the website was rated positively overall, map-based tasks identified a wide range of problems. Given our results, we redesigned the website, improved the content, enhanced the ease of use, simplified the map interface, and added features. We discuss citizen science websites in relation to online Public Participation Geographic Information Systems, examine the role(s) websites may play in the citizen science research model, discuss how citizen science research advances GIScience, and offer guidelines to improve citizen-based web mapping applications.",doi: 10.1080/13658816.2010.490532,,,
7,,,"O'Byrne, Susan & Daymon, Christine",Irresponsible Engagement and the Citizen Investor,Journal of Public Relations Research,26,5,October,455--473,2014,,,http://dx.doi.org/10.1080/1062726X.2014.956105,Journal of Public Relations Research,,,,,Routledge,,,,,,,"The study investigates how shareholders are constructed and engaged with through public relations in the Australian financial sector. The web sites and annual and sustainability reports of major Australian companies and investment funds were examined through qualitative content analysis. Findings indicate that a hierarchical distinction exists within the discrete but amorphous stakeholder group known as shareholders, where privilege and disadvantage exist alongside disparate levels of power and agency. This is perpetuated by and through irresponsible public relations, which constructs a discourse of ownership that excludes citizens as legitimate stakeholders limiting their capacity to influence more ethical corporate decisions and practices. Recommendations are offered for how public relations might engage shareholders more responsibly. The study investigates how shareholders are constructed and engaged with through public relations in the Australian financial sector. The web sites and annual and sustainability reports of major Australian companies and investment funds were examined through qualitative content analysis. Findings indicate that a hierarchical distinction exists within the discrete but amorphous stakeholder group known as shareholders, where privilege and disadvantage exist alongside disparate levels of power and agency. This is perpetuated by and through irresponsible public relations, which constructs a discourse of ownership that excludes citizens as legitimate stakeholders limiting their capacity to influence more ethical corporate decisions and practices. Recommendations are offered for how public relations might engage shareholders more responsibly.",doi: 10.1080/1062726X.2014.956105,,,
7,,,"O’Brien, Joseph; Lawrence, Nicholas & Green, Kori",To War or Not? Engaging Middle School Students in an Ongoing Online Discussion,The Social Studies,105,2,March,101--107,2014,,,http://dx.doi.org/10.1080/00377996.2013.850051,The Social Studies,,,,,Routledge,,,,,,,"In seeking to prepare students to be ?citizens of a culturally diverse, democratic society in an interdependent world,? teachers engage students in live, online discussions about what justifies war, while at the same time grappling with the requirements to teach the memorization of people, places and isolated events. Teachers and a university professor worked to teach students to think inductively about the justification of war, a theme found in most history curricula. In seeking to prepare students to be ?citizens of a culturally diverse, democratic society in an interdependent world,? teachers engage students in live, online discussions about what justifies war, while at the same time grappling with the requirements to teach the memorization of people, places and isolated events. Teachers and a university professor worked to teach students to think inductively about the justification of war, a theme found in most history curricula.",doi: 10.1080/00377996.2013.850051,,,
7,,,"Poorazizi, M. Ebrahim; Steiniger, Stefan & Hunter, Andrew J.S.",A service-oriented architecture to enable participatory planning: an e-planning platform,International Journal of Geographical Information Science,29,7,July,1081--1110,2015,,,http://dx.doi.org/10.1080/13658816.2015.1008492,International Journal of Geographical Information Science,,,,,Taylor & Francis,,,,,,,"Recent advances in Web technologies have opened avenues to create socio-technical platforms that can empower citizens in urban planning processes. The rise of the GeoWeb and the popularity of Web 2.0 collaborative tools can facilitate the development of a new generation of bottom-up Public Participatory GIS (PPGIS) platforms that can incorporate user-generated content into Spatial Data Infrastructures (SDIs). New service-based delivery mechanisms can provide architectural flexibility and adaptability, and enable the public to benefit from ubiquitous information access. From an e-participation perspective, Web 2.0 social networking functions support interactive communication among various PPGIS stakeholders, e.g., citizens, planners, and decision makers. The main contribution of this article is to present a reference architecture for e-planning platforms that (1) facilitates effective e-participation by allowing multidirectional map-based communication among various land development stakeholders (e.g., planners, decision makers, citizens, etc.), and (2) enables incorporation of visualization, evaluation, and discussion capabilities to support community planning processes. To achieve this, we developed a service-oriented architecture (SOA) that exploits SDI principles and Web 2.0 technologies. The platform architecture allows heterogeneous data sources, analytical functionality and tools, and presentation frameworks to be plugged into a coherent system to provide a planning and decision support platform. We present two real-world implementations of the proposed architecture that have been developed to support community engagement in the City of Calgary, Canada. Recent advances in Web technologies have opened avenues to create socio-technical platforms that can empower citizens in urban planning processes. The rise of the GeoWeb and the popularity of Web 2.0 collaborative tools can facilitate the development of a new generation of bottom-up Public Participatory GIS (PPGIS) platforms that can incorporate user-generated content into Spatial Data Infrastructures (SDIs). New service-based delivery mechanisms can provide architectural flexibility and adaptability, and enable the public to benefit from ubiquitous information access. From an e-participation perspective, Web 2.0 social networking functions support interactive communication among various PPGIS stakeholders, e.g., citizens, planners, and decision makers. The main contribution of this article is to present a reference architecture for e-planning platforms that (1) facilitates effective e-participation by allowing multidirectional map-based communication among various land development stakeholders (e.g., planners, decision makers, citizens, etc.), and (2) enables incorporation of visualization, evaluation, and discussion capabilities to support community planning processes. To achieve this, we developed a service-oriented architecture (SOA) that exploits SDI principles and Web 2.0 technologies. The platform architecture allows heterogeneous data sources, analytical functionality and tools, and presentation frameworks to be plugged into a coherent system to provide a planning and decision support platform. We present two real-world implementations of the proposed architecture that have been developed to support community engagement in the City of Calgary, Canada.",doi: 10.1080/13658816.2015.1008492,,,
7,,,"Rye, Ståle Angen",Learning about distant places through the Internet: Young students as global citizens?,Norsk Geografisk Tidsskrift - Norwegian Journal of Geography,67,3,June,148--156,2013,,,http://dx.doi.org/10.1080/00291951.2013.803260,Norsk Geografisk Tidsskrift - Norwegian Journal of Geography,,,,,Routledge,,,,,,,"The article explores how the use of the Internet in school settings influences the way young people develop as citizens in an interconnected world and the possible implications for teaching geography subject at school. First, this topic is approached theoretically through a discussion of new forms of citizenship. The issue is investigated by using interview data and observations on the use of the Internet by upper secondary school students in Norway when searching for information about distant places. During the interviews, knowledge about tropical rainforests was used as a practical example. The main finding is that although the students could access information about a large part of the world from their laptop, a distance remained between the students and the rainforests and those who live in them. The article also reveals that, although it is often argued that the national context is weakened as a frame for civic engagement, the students referred to it as a basic frame when engaging with what is distant. Thus, it may be questioned how the use of the Internet in schools contributes to the development of students as global citizens. The article explores how the use of the Internet in school settings influences the way young people develop as citizens in an interconnected world and the possible implications for teaching geography subject at school. First, this topic is approached theoretically through a discussion of new forms of citizenship. The issue is investigated by using interview data and observations on the use of the Internet by upper secondary school students in Norway when searching for information about distant places. During the interviews, knowledge about tropical rainforests was used as a practical example. The main finding is that although the students could access information about a large part of the world from their laptop, a distance remained between the students and the rainforests and those who live in them. The article also reveals that, although it is often argued that the national context is weakened as a frame for civic engagement, the students referred to it as a basic frame when engaging with what is distant. Thus, it may be questioned how the use of the Internet in schools contributes to the development of students as global citizens.",doi: 10.1080/00291951.2013.803260,,,
7,,,"Sawhney, Nitin; de Klerk, Christo & Malhotra, Shriya",Civic Engagement through DIY Urbanism and Collective Networked Action,Planning Practice & Research,30,3,May,337--354,2015,,,http://dx.doi.org/10.1080/02697459.2015.1054662,Planning Practice & Research,,,,,Routledge,,,,,,,"In this paper, we examine do-it-yourself (DIY) urbanism through place-based and technology initiatives that support collective networked action to foster civic engagement in neighborhood contexts. The goal is to engage informal and ad-hoc networks of individual and collective actors in productively addressing critical conditions within their urban localities. Based on participatory research and co-design with residents and urban activist groups, Delai Sam and Partizaning, in districts of Moscow, Russia, we devised a series of interventions using a network of mailboxes, prototype online collaboration platforms (SynchroniCITY and MicroAct) and community-based workshops to engage participants in revealing issues, designing solutions and coordinating urban actions. Through these experiences, we consider the challenges of DIY urbanism as an inclusive, sustained and meaningful form of cooperative engagement and urban activism. In this paper, we examine do-it-yourself (DIY) urbanism through place-based and technology initiatives that support collective networked action to foster civic engagement in neighborhood contexts. The goal is to engage informal and ad-hoc networks of individual and collective actors in productively addressing critical conditions within their urban localities. Based on participatory research and co-design with residents and urban activist groups, Delai Sam and Partizaning, in districts of Moscow, Russia, we devised a series of interventions using a network of mailboxes, prototype online collaboration platforms (SynchroniCITY and MicroAct) and community-based workshops to engage participants in revealing issues, designing solutions and coordinating urban actions. Through these experiences, we consider the challenges of DIY urbanism as an inclusive, sustained and meaningful form of cooperative engagement and urban activism.",doi: 10.1080/02697459.2015.1054662,,,
7,,,"Shaw, Aileen; Brady, Bernadine; McGrath, Brian; Brennan, Mark A. & Dolan, Pat","Understanding youth civic engagement: debates, discourses, and lessons from practice",Community Development,45,4,August,300--316,2014,,,http://dx.doi.org/10.1080/15575330.2014.931447,Community Development,,,,,Routledge,,,,,,,"While civic engagement provides a rich rationale for intervention, the array of discourses urging a focus on youth engagement or action means that the concept can be confusing, cluttered, and lacking consistent operationalization. From the perspective of policy-makers and program managers, it can be challenging to disentangle the competing messages and assumptions about young people that underpin the rhetoric in relation to youth engagement. Using a wide range of international research, the purpose of this paper is to provide clarity regarding the key multiple concepts and issues pertinent to the concept of youth civic engagement. In particular, the paper answers the following questions: what are the definitions, typologies, and discourses in which the concept of youth civic engagement operates, and what are the putative beneficial outcomes of youth engagement identified? We also discuss some of the broader considerations on the positioning of young people in society, which impact the trajectory of civic engagement efforts. As a means for reflecting on their own practices, programs, and approaches, our intent is to provide those involved in both the application and research of youth engagement with a more coherent roadmap of the diversity residing in this field. While civic engagement provides a rich rationale for intervention, the array of discourses urging a focus on youth engagement or action means that the concept can be confusing, cluttered, and lacking consistent operationalization. From the perspective of policy-makers and program managers, it can be challenging to disentangle the competing messages and assumptions about young people that underpin the rhetoric in relation to youth engagement. Using a wide range of international research, the purpose of this paper is to provide clarity regarding the key multiple concepts and issues pertinent to the concept of youth civic engagement. In particular, the paper answers the following questions: what are the definitions, typologies, and discourses in which the concept of youth civic engagement operates, and what are the putative beneficial outcomes of youth engagement identified? We also discuss some of the broader considerations on the positioning of young people in society, which impact the trajectory of civic engagement efforts. As a means for reflecting on their own practices, programs, and approaches, our intent is to provide those involved in both the application and research of youth engagement with a more coherent roadmap of the diversity residing in this field.",doi: 10.1080/15575330.2014.931447,,,
7,,,"Shklovski, Irina & Valtysson, Bjarki",Secretly Political: Civic Engagement in Online Publics in Kazakhstan,Journal of Broadcasting & Electronic Media,56,3,July,417--433,2012,,,http://dx.doi.org/10.1080/08838151.2012.705196,Journal of Broadcasting & Electronic Media,,,,,Routledge,,,,,,,"The proliferation of networked forms of communication has captured the attention of media and scholars alike. We have never had quite as many resources for communication as we have today, and such communicative potential has implications for social change. In this article we consider public spheres that emerge through communication in the digital realm, paying attention to how networked publics operate within such spheres. We present results from a study of a popular local online discussion forum in Kazakhstan. Steeped in Habermas's idea of the public sphere, this study focuses on cultural public spheres defined through engagement and participation of diverse publics. We consider a range of publics that might emerge, such as mundane-publics, issue-publics, and counter-publics and how these differ in their content and purpose. While the majority of work on networked publics has been situated in states with democratic forms of governance, we consider whether similar constructions are possible in an authoritarian state. We find that networked publics are not only present in an environment rife with online blocking and censorship, but take on a range of forms, generating participation that can at times result in substantial social change, despite the inability to hold open political discussions online. The proliferation of networked forms of communication has captured the attention of media and scholars alike. We have never had quite as many resources for communication as we have today, and such communicative potential has implications for social change. In this article we consider public spheres that emerge through communication in the digital realm, paying attention to how networked publics operate within such spheres. We present results from a study of a popular local online discussion forum in Kazakhstan. Steeped in Habermas's idea of the public sphere, this study focuses on cultural public spheres defined through engagement and participation of diverse publics. We consider a range of publics that might emerge, such as mundane-publics, issue-publics, and counter-publics and how these differ in their content and purpose. While the majority of work on networked publics has been situated in states with democratic forms of governance, we consider whether similar constructions are possible in an authoritarian state. We find that networked publics are not only present in an environment rife with online blocking and censorship, but take on a range of forms, generating participation that can at times result in substantial social change, despite the inability to hold open political discussions online.",doi: 10.1080/08838151.2012.705196,,,
7,,,"Simmons, W. Michele & Zoetewey, Meredith W.",Productive Usability: Fostering Civic Engagement and Creating More Useful Online Spaces for Public Deliberation,Technical Communication Quarterly,21,3,July,251--276,2012,,,http://dx.doi.org/10.1080/10572252.2012.673953,Technical Communication Quarterly,,,,,Routledge,,,,,,,"This article offers productive usability as a usability approach that focuses on the usefulness of civic Web sites. Although some sites meet traditional usability standards, civic sites might fail to support technical literacy, productive inquiry, collaboration, and a multidimensional perspective?all essential ingredients for citizen-initiated change online. In this article, we map productive usability onto broader philosophies of usability and offer a framework for rethinking usability in civic settings and for teaching productive usability. This article offers productive usability as a usability approach that focuses on the usefulness of civic Web sites. Although some sites meet traditional usability standards, civic sites might fail to support technical literacy, productive inquiry, collaboration, and a multidimensional perspective?all essential ingredients for citizen-initiated change online. In this article, we map productive usability onto broader philosophies of usability and offer a framework for rethinking usability in civic settings and for teaching productive usability.",doi: 10.1080/10572252.2012.673953,,,
